# Source: https://www.elections.org.za/pw/StatsData/Voter-Registration-Statistics (IEC live dashboard)
"# Scraped live, all provinces, unfiltered. As-of date on IEC site: 23 September 2026"
province,municipality_code,municipality_name,age_group,gender,registered_voters,is_youth
Northern Cape,NC071,UBUNTU,50-59,female,929,False
Northern Cape,NC071,UBUNTU,60-69,male,485,False
Northern Cape,NC071,UBUNTU,60-69,female,605,False
Northern Cape,NC071,UBUNTU,70-79,male,219,False
Northern Cape,NC071,UBUNTU,70-79,female,278,False
Northern Cape,NC071,UBUNTU,80+,male,65,False
Northern Cape,NC071,UBUNTU,80+,female,110,False
Northern Cape,NC072,UMSOBOMVU,18-19,male,398,True
Northern Cape,NC072,UMSOBOMVU,18-19,female,452,True
Northern Cape,NC072,UMSOBOMVU,20-29,male,1808,True
Northern Cape,NC072,UMSOBOMVU,20-29,female,1918,True
Northern Cape,NC072,UMSOBOMVU,30-39,male,1964,False
Northern Cape,NC072,UMSOBOMVU,30-39,female,2033,False
Northern Cape,NC072,UMSOBOMVU,40-49,male,1653,False
Northern Cape,NC072,UMSOBOMVU,40-49,female,1766,False
Northern Cape,NC072,UMSOBOMVU,50-59,male,1239,False
Northern Cape,NC072,UMSOBOMVU,50-59,female,1319,False
Northern Cape,NC072,UMSOBOMVU,60-69,male,724,False
Northern Cape,NC072,UMSOBOMVU,60-69,female,1087,False
Northern Cape,NC072,UMSOBOMVU,70-79,male,311,False
Northern Cape,NC072,UMSOBOMVU,70-79,female,479,False
Northern Cape,NC072,UMSOBOMVU,80+,male,115,False
Northern Cape,NC072,UMSOBOMVU,80+,female,201,False
Northern Cape,NC073,EMTHANJENI,18-19,male,322,True
Northern Cape,NC073,EMTHANJENI,18-19,female,413,True
Northern Cape,NC073,EMTHANJENI,20-29,male,2373,True
Northern Cape,NC073,EMTHANJENI,20-29,female,2647,True
Northern Cape,NC073,EMTHANJENI,30-39,male,2782,False
Northern Cape,NC073,EMTHANJENI,30-39,female,2960,False
Northern Cape,NC073,EMTHANJENI,40-49,male,2440,False
Northern Cape,NC073,EMTHANJENI,40-49,female,2619,False
Northern Cape,NC073,EMTHANJENI,50-59,male,1865,False
Northern Cape,NC073,EMTHANJENI,50-59,female,2062,False
Northern Cape,NC073,EMTHANJENI,60-69,male,1100,False
Northern Cape,NC073,EMTHANJENI,60-69,female,1530,False
Northern Cape,NC073,EMTHANJENI,70-79,male,429,False
Northern Cape,NC073,EMTHANJENI,70-79,female,752,False
Northern Cape,NC073,EMTHANJENI,80+,male,137,False
Northern Cape,NC073,EMTHANJENI,80+,female,295,False
Northern Cape,NC074,KAREEBERG,18-19,male,123,True
Northern Cape,NC074,KAREEBERG,18-19,female,173,True
Northern Cape,NC074,KAREEBERG,20-29,male,802,True
Northern Cape,NC074,KAREEBERG,20-29,female,917,True
Northern Cape,NC074,KAREEBERG,30-39,male,864,False
Northern Cape,NC074,KAREEBERG,30-39,female,1012,False
Northern Cape,NC074,KAREEBERG,40-49,male,713,False
Northern Cape,NC074,KAREEBERG,40-49,female,713,False
Northern Cape,NC074,KAREEBERG,50-59,male,613,False
Northern Cape,NC074,KAREEBERG,50-59,female,643,False
Northern Cape,NC074,KAREEBERG,60-69,male,405,False
Northern Cape,NC074,KAREEBERG,60-69,female,495,False
Northern Cape,NC074,KAREEBERG,70-79,male,197,False
Northern Cape,NC074,KAREEBERG,70-79,female,262,False
Northern Cape,NC074,KAREEBERG,80+,male,66,False
Northern Cape,NC074,KAREEBERG,80+,female,129,False
Northern Cape,NC075,RENOSTERBERG,18-19,male,111,True
Northern Cape,NC075,RENOSTERBERG,18-19,female,148,True
Northern Cape,NC075,RENOSTERBERG,20-29,male,751,True
Northern Cape,NC075,RENOSTERBERG,20-29,female,899,True
Northern Cape,NC075,RENOSTERBERG,30-39,male,826,False
Northern Cape,NC075,RENOSTERBERG,30-39,female,744,False
Northern Cape,NC075,RENOSTERBERG,40-49,male,714,False
Northern Cape,NC075,RENOSTERBERG,40-49,female,754,False
Northern Cape,NC075,RENOSTERBERG,50-59,male,550,False
Northern Cape,NC075,RENOSTERBERG,50-59,female,592,False
Northern Cape,NC075,RENOSTERBERG,60-69,male,398,False
Northern Cape,NC075,RENOSTERBERG,60-69,female,422,False
Northern Cape,NC075,RENOSTERBERG,70-79,male,186,False
Northern Cape,NC075,RENOSTERBERG,70-79,female,251,False
Northern Cape,NC075,RENOSTERBERG,80+,male,40,False
Northern Cape,NC075,RENOSTERBERG,80+,female,85,False
Northern Cape,NC076,THEMBELIHLE,18-19,male,99,True
Northern Cape,NC076,THEMBELIHLE,18-19,female,110,True
Northern Cape,NC076,THEMBELIHLE,20-29,male,843,True
Northern Cape,NC076,THEMBELIHLE,20-29,female,940,True
Northern Cape,NC076,THEMBELIHLE,30-39,male,1070,False
Northern Cape,NC076,THEMBELIHLE,30-39,female,1184,False
Northern Cape,NC076,THEMBELIHLE,40-49,male,984,False
Northern Cape,NC076,THEMBELIHLE,40-49,female,1079,False
Northern Cape,NC076,THEMBELIHLE,50-59,male,825,False
Northern Cape,NC076,THEMBELIHLE,50-59,female,880,False
Northern Cape,NC076,THEMBELIHLE,60-69,male,588,False
Northern Cape,NC076,THEMBELIHLE,60-69,female,638,False
Northern Cape,NC076,THEMBELIHLE,70-79,male,238,False
Northern Cape,NC076,THEMBELIHLE,70-79,female,354,False
Northern Cape,NC076,THEMBELIHLE,80+,male,106,False
Northern Cape,NC076,THEMBELIHLE,80+,female,163,False
Northern Cape,NC077,SIYATHEMBA,18-19,male,203,True
Northern Cape,NC077,SIYATHEMBA,18-19,female,222,True
Northern Cape,NC077,SIYATHEMBA,20-29,male,1269,True
Northern Cape,NC077,SIYATHEMBA,20-29,female,1408,True
Northern Cape,NC077,SIYATHEMBA,30-39,male,1598,False
Northern Cape,NC077,SIYATHEMBA,30-39,female,1615,False
Northern Cape,NC077,SIYATHEMBA,40-49,male,1457,False
Northern Cape,NC077,SIYATHEMBA,40-49,female,1371,False
Northern Cape,NC077,SIYATHEMBA,50-59,male,1081,False
Northern Cape,NC077,SIYATHEMBA,50-59,female,1140,False
Northern Cape,NC077,SIYATHEMBA,60-69,male,666,False
Northern Cape,NC077,SIYATHEMBA,60-69,female,809,False
Northern Cape,NC077,SIYATHEMBA,70-79,male,251,False
Northern Cape,NC077,SIYATHEMBA,70-79,female,399,False
Northern Cape,NC077,SIYATHEMBA,80+,male,79,False
Northern Cape,NC077,SIYATHEMBA,80+,female,144,False
Northern Cape,NC078,SIYANCUMA,18-19,male,232,True
Northern Cape,NC078,SIYANCUMA,18-19,female,267,True
Northern Cape,NC078,SIYANCUMA,20-29,male,1800,True
Northern Cape,NC078,SIYANCUMA,20-29,female,2027,True
Northern Cape,NC078,SIYANCUMA,30-39,male,2093,False
Northern Cape,NC078,SIYANCUMA,30-39,female,2523,False
Northern Cape,NC078,SIYANCUMA,40-49,male,2063,False
Northern Cape,NC078,SIYANCUMA,40-49,female,2212,False
Northern Cape,NC078,SIYANCUMA,50-59,male,1632,False
Northern Cape,NC078,SIYANCUMA,50-59,female,1760,False
Northern Cape,NC078,SIYANCUMA,60-69,male,1034,False
Northern Cape,NC078,SIYANCUMA,60-69,female,1317,False
Northern Cape,NC078,SIYANCUMA,70-79,male,476,False
Northern Cape,NC078,SIYANCUMA,70-79,female,633,False
Northern Cape,NC078,SIYANCUMA,80+,male,154,False
Northern Cape,NC078,SIYANCUMA,80+,female,288,False
Northern Cape,NC082,KAI !GARIB,18-19,male,349,True
Northern Cape,NC082,KAI !GARIB,18-19,female,360,True
Northern Cape,NC082,KAI !GARIB,20-29,male,3180,True
Northern Cape,NC082,KAI !GARIB,20-29,female,3392,True
Northern Cape,NC082,KAI !GARIB,30-39,male,4256,False
Northern Cape,NC082,KAI !GARIB,30-39,female,4215,False
Northern Cape,NC082,KAI !GARIB,40-49,male,3862,False
Northern Cape,NC082,KAI !GARIB,40-49,female,3483,False
Northern Cape,NC082,KAI !GARIB,50-59,male,2923,False
Northern Cape,NC082,KAI !GARIB,50-59,female,2972,False
Northern Cape,NC082,KAI !GARIB,60-69,male,1714,False
Northern Cape,NC082,KAI !GARIB,60-69,female,2074,False
Northern Cape,NC082,KAI !GARIB,70-79,male,629,False
Northern Cape,NC082,KAI !GARIB,70-79,female,994,False
Northern Cape,NC082,KAI !GARIB,80+,male,201,False
Northern Cape,NC082,KAI !GARIB,80+,female,377,False
Northern Cape,NC084,!KHEIS,18-19,male,160,True
Northern Cape,NC084,!KHEIS,18-19,female,205,True
Northern Cape,NC084,!KHEIS,20-29,male,1302,True
Northern Cape,NC084,!KHEIS,20-29,female,1416,True
Northern Cape,NC084,!KHEIS,30-39,male,1201,False
Northern Cape,NC084,!KHEIS,30-39,female,1230,False
Northern Cape,NC084,!KHEIS,40-49,male,1117,False
Northern Cape,NC084,!KHEIS,40-49,female,1118,False
Northern Cape,NC084,!KHEIS,50-59,male,830,False
Northern Cape,NC084,!KHEIS,50-59,female,891,False
Northern Cape,NC084,!KHEIS,60-69,male,501,False
Northern Cape,NC084,!KHEIS,60-69,female,574,False
Northern Cape,NC084,!KHEIS,70-79,male,206,False
Northern Cape,NC084,!KHEIS,70-79,female,278,False
Northern Cape,NC084,!KHEIS,80+,male,47,False
Northern Cape,NC084,!KHEIS,80+,female,102,False
Northern Cape,NC085,TSANTSABANE,18-19,male,235,True
Northern Cape,NC085,TSANTSABANE,18-19,female,275,True
Northern Cape,NC085,TSANTSABANE,20-29,male,2195,True
Northern Cape,NC085,TSANTSABANE,20-29,female,2321,True
Northern Cape,NC085,TSANTSABANE,30-39,male,3502,False
Northern Cape,NC085,TSANTSABANE,30-39,female,3089,False
Northern Cape,NC085,TSANTSABANE,40-49,male,3138,False
Northern Cape,NC085,TSANTSABANE,40-49,female,2312,False
Northern Cape,NC085,TSANTSABANE,50-59,male,1746,False
Northern Cape,NC085,TSANTSABANE,50-59,female,1638,False
Northern Cape,NC085,TSANTSABANE,60-69,male,850,False
Northern Cape,NC085,TSANTSABANE,60-69,female,975,False
Northern Cape,NC085,TSANTSABANE,70-79,male,330,False
Northern Cape,NC085,TSANTSABANE,70-79,female,507,False
Northern Cape,NC085,TSANTSABANE,80+,male,90,False
Northern Cape,NC085,TSANTSABANE,80+,female,204,False
Northern Cape,NC086,KGATELOPELE,18-19,male,121,True
Northern Cape,NC086,KGATELOPELE,18-19,female,126,True
Northern Cape,NC086,KGATELOPELE,20-29,male,789,True
Northern Cape,NC086,KGATELOPELE,20-29,female,908,True
Northern Cape,NC086,KGATELOPELE,30-39,male,1165,False
Northern Cape,NC086,KGATELOPELE,30-39,female,1144,False
Northern Cape,NC086,KGATELOPELE,40-49,male,1098,False
Northern Cape,NC086,KGATELOPELE,40-49,female,1107,False
Northern Cape,NC086,KGATELOPELE,50-59,male,817,False
Northern Cape,NC086,KGATELOPELE,50-59,female,801,False
Northern Cape,NC086,KGATELOPELE,60-69,male,526,False
Northern Cape,NC086,KGATELOPELE,60-69,female,603,False
Northern Cape,NC086,KGATELOPELE,70-79,male,192,False
Northern Cape,NC086,KGATELOPELE,70-79,female,244,False
Northern Cape,NC086,KGATELOPELE,80+,male,35,False
Northern Cape,NC086,KGATELOPELE,80+,female,78,False
Northern Cape,NC087,Dawid Kruiper,18-19,male,800,True
Northern Cape,NC087,Dawid Kruiper,18-19,female,888,True
Northern Cape,NC087,Dawid Kruiper,20-29,male,5742,True
Northern Cape,NC087,Dawid Kruiper,20-29,female,6660,True
Northern Cape,NC087,Dawid Kruiper,30-39,male,7253,False
Northern Cape,NC087,Dawid Kruiper,30-39,female,7842,False
Northern Cape,NC087,Dawid Kruiper,40-49,male,6763,False
Northern Cape,NC087,Dawid Kruiper,40-49,female,6975,False
Northern Cape,NC087,Dawid Kruiper,50-59,male,5280,False
Northern Cape,NC087,Dawid Kruiper,50-59,female,5827,False
Northern Cape,NC087,Dawid Kruiper,60-69,male,3048,False
Northern Cape,NC087,Dawid Kruiper,60-69,female,3906,False
Northern Cape,NC087,Dawid Kruiper,70-79,male,1092,False
Northern Cape,NC087,Dawid Kruiper,70-79,female,1865,False
Northern Cape,NC087,Dawid Kruiper,80+,male,382,False
Northern Cape,NC087,Dawid Kruiper,80+,female,825,False
Northern Cape,NC091,Sol Plaatje,18-19,male,1377,True
Northern Cape,NC091,Sol Plaatje,18-19,female,1974,True
Northern Cape,NC091,Sol Plaatje,20-29,male,10362,True
Northern Cape,NC091,Sol Plaatje,20-29,female,13520,True
Northern Cape,NC091,Sol Plaatje,30-39,male,14554,False
Northern Cape,NC091,Sol Plaatje,30-39,female,16901,False
Northern Cape,NC091,Sol Plaatje,40-49,male,15169,False
Northern Cape,NC091,Sol Plaatje,40-49,female,16517,False
Northern Cape,NC091,Sol Plaatje,50-59,male,11466,False
Northern Cape,NC091,Sol Plaatje,50-59,female,13372,False
Northern Cape,NC091,Sol Plaatje,60-69,male,6972,False
Northern Cape,NC091,Sol Plaatje,60-69,female,9292,False
Northern Cape,NC091,Sol Plaatje,70-79,male,2793,False
Northern Cape,NC091,Sol Plaatje,70-79,female,4795,False
Northern Cape,NC091,Sol Plaatje,80+,male,841,False
Northern Cape,NC091,Sol Plaatje,80+,female,2147,False
Northern Cape,NC092,Dikgatlong,18-19,male,269,True
Northern Cape,NC092,Dikgatlong,18-19,female,343,True
Northern Cape,NC092,Dikgatlong,20-29,male,1969,True
Northern Cape,NC092,Dikgatlong,20-29,female,2421,True
Northern Cape,NC092,Dikgatlong,30-39,male,2479,False
Northern Cape,NC092,Dikgatlong,30-39,female,2816,False
Northern Cape,NC092,Dikgatlong,40-49,male,2573,False
Northern Cape,NC092,Dikgatlong,40-49,female,2608,False
Northern Cape,NC092,Dikgatlong,50-59,male,2011,False
Northern Cape,NC092,Dikgatlong,50-59,female,2172,False
Northern Cape,NC092,Dikgatlong,60-69,male,1227,False
Northern Cape,NC092,Dikgatlong,60-69,female,1486,False
Northern Cape,NC092,Dikgatlong,70-79,male,473,False
Northern Cape,NC092,Dikgatlong,70-79,female,727,False
Northern Cape,NC092,Dikgatlong,80+,male,151,False
Northern Cape,NC092,Dikgatlong,80+,female,302,False
Northern Cape,NC093,Magareng,18-19,male,212,True
Northern Cape,NC093,Magareng,18-19,female,225,True
Northern Cape,NC093,Magareng,20-29,male,1078,True
Northern Cape,NC093,Magareng,20-29,female,1221,True
Northern Cape,NC093,Magareng,30-39,male,1387,False
Northern Cape,NC093,Magareng,30-39,female,1468,False
Northern Cape,NC093,Magareng,40-49,male,1249,False
Northern Cape,NC093,Magareng,40-49,female,1328,False
Northern Cape,NC093,Magareng,50-59,male,987,False
Northern Cape,NC093,Magareng,50-59,female,1133,False
Northern Cape,NC093,Magareng,60-69,male,677,False
Northern Cape,NC093,Magareng,60-69,female,906,False
Northern Cape,NC093,Magareng,70-79,male,269,False
Northern Cape,NC093,Magareng,70-79,female,475,False
Northern Cape,NC093,Magareng,80+,male,85,False
Northern Cape,NC093,Magareng,80+,female,190,False
Northern Cape,NC094,Phokwane,18-19,male,430,True
Northern Cape,NC094,Phokwane,18-19,female,413,True
Northern Cape,NC094,Phokwane,20-29,male,2656,True
Northern Cape,NC094,Phokwane,20-29,female,3020,True
Northern Cape,NC094,Phokwane,30-39,male,3741,False
Northern Cape,NC094,Phokwane,30-39,female,4194,False
Northern Cape,NC094,Phokwane,40-49,male,3651,False
Northern Cape,NC094,Phokwane,40-49,female,3939,False
Northern Cape,NC094,Phokwane,50-59,male,2673,False
Northern Cape,NC094,Phokwane,50-59,female,3172,False
Northern Cape,NC094,Phokwane,60-69,male,1823,False
Northern Cape,NC094,Phokwane,60-69,female,2398,False
Northern Cape,NC094,Phokwane,70-79,male,812,False
Northern Cape,NC094,Phokwane,70-79,female,1254,False
Northern Cape,NC094,Phokwane,80+,male,281,False
Northern Cape,NC094,Phokwane,80+,female,572,False
Northern Cape,NC451,Joe Morolong,18-19,male,1056,True
Northern Cape,NC451,Joe Morolong,18-19,female,1134,True
Northern Cape,NC451,Joe Morolong,20-29,male,5523,True
Northern Cape,NC451,Joe Morolong,20-29,female,6425,True
Northern Cape,NC451,Joe Morolong,30-39,male,6209,False
Northern Cape,NC451,Joe Morolong,30-39,female,7269,False
Northern Cape,NC451,Joe Morolong,40-49,male,5305,False
Northern Cape,NC451,Joe Morolong,40-49,female,6178,False
Northern Cape,NC451,Joe Morolong,50-59,male,3706,False
Northern Cape,NC451,Joe Morolong,50-59,female,4618,False
Northern Cape,NC451,Joe Morolong,60-69,male,2859,False
Northern Cape,NC451,Joe Morolong,60-69,female,3930,False
Northern Cape,NC451,Joe Morolong,70-79,male,1325,False
Northern Cape,NC451,Joe Morolong,70-79,female,2289,False
Northern Cape,NC451,Joe Morolong,80+,male,441,False
Northern Cape,NC451,Joe Morolong,80+,female,1159,False
Northern Cape,NC452,GA-SEGONYANA,18-19,male,958,True
Northern Cape,NC452,GA-SEGONYANA,18-19,female,1178,True
Northern Cape,NC452,GA-SEGONYANA,20-29,male,5995,True
Northern Cape,NC452,GA-SEGONYANA,20-29,female,7795,True
Northern Cape,NC452,GA-SEGONYANA,30-39,male,7744,False
Northern Cape,NC452,GA-SEGONYANA,30-39,female,9378,False
Northern Cape,NC452,GA-SEGONYANA,40-49,male,7832,False
Northern Cape,NC452,GA-SEGONYANA,40-49,female,8422,False
Northern Cape,NC452,GA-SEGONYANA,50-59,male,4686,False
Northern Cape,NC452,GA-SEGONYANA,50-59,female,5629,False
Northern Cape,NC452,GA-SEGONYANA,60-69,male,2821,False
Northern Cape,NC452,GA-SEGONYANA,60-69,female,3675,False
Northern Cape,NC452,GA-SEGONYANA,70-79,male,970,False
Northern Cape,NC452,GA-SEGONYANA,70-79,female,1737,False
Northern Cape,NC452,GA-SEGONYANA,80+,male,282,False
Northern Cape,NC452,GA-SEGONYANA,80+,female,741,False
Northern Cape,NC453,GAMAGARA,18-19,male,366,True
Northern Cape,NC453,GAMAGARA,18-19,female,423,True
Northern Cape,NC453,GAMAGARA,20-29,male,3539,True
Northern Cape,NC453,GAMAGARA,20-29,female,3752,True
Northern Cape,NC453,GAMAGARA,30-39,male,5250,False
Northern Cape,NC453,GAMAGARA,30-39,female,4742,False
Northern Cape,NC453,GAMAGARA,40-49,male,4754,False
Northern Cape,NC453,GAMAGARA,40-49,female,3795,False
Northern Cape,NC453,GAMAGARA,50-59,male,2665,False
Northern Cape,NC453,GAMAGARA,50-59,female,2096,False
Northern Cape,NC453,GAMAGARA,60-69,male,1181,False
Northern Cape,NC453,GAMAGARA,60-69,female,1332,False
Northern Cape,NC453,GAMAGARA,70-79,male,384,False
Northern Cape,NC453,GAMAGARA,70-79,female,486,False
Northern Cape,NC453,GAMAGARA,80+,male,86,False
Northern Cape,NC453,GAMAGARA,80+,female,173,False
Western Cape,CPT,City of Cape Town,18-19,male,13003,True
Western Cape,CPT,City of Cape Town,18-19,female,19572,True
Western Cape,CPT,City of Cape Town,20-29,male,119926,True
Western Cape,CPT,City of Cape Town,20-29,female,174865,True
Western Cape,CPT,City of Cape Town,30-39,male,196654,False
Western Cape,CPT,City of Cape Town,30-39,female,256504,False
Western Cape,CPT,City of Cape Town,40-49,male,226597,False
Western Cape,CPT,City of Cape Town,40-49,female,269524,False
Western Cape,CPT,City of Cape Town,50-59,male,189205,False
Western Cape,CPT,City of Cape Town,50-59,female,221021,False
Western Cape,CPT,City of Cape Town,60-69,male,118573,False
Western Cape,CPT,City of Cape Town,60-69,female,157006,False
Western Cape,CPT,City of Cape Town,70-79,male,53582,False
Western Cape,CPT,City of Cape Town,70-79,female,83268,False
Western Cape,CPT,City of Cape Town,80+,male,20038,False
Western Cape,CPT,City of Cape Town,80+,female,39093,False
Western Cape,WC011,Matzikama,18-19,male,506,True
Western Cape,WC011,Matzikama,18-19,female,627,True
Western Cape,WC011,Matzikama,20-29,male,2903,True
Western Cape,WC011,Matzikama,20-29,female,3646,True
Western Cape,WC011,Matzikama,30-39,male,3759,False
Western Cape,WC011,Matzikama,30-39,female,4398,False
Western Cape,WC011,Matzikama,40-49,male,3545,False
Western Cape,WC011,Matzikama,40-49,female,3687,False
Western Cape,WC011,Matzikama,50-59,male,2974,False
Western Cape,WC011,Matzikama,50-59,female,3165,False
Western Cape,WC011,Matzikama,60-69,male,2039,False
Western Cape,WC011,Matzikama,60-69,female,2357,False
Western Cape,WC011,Matzikama,70-79,male,811,False
Western Cape,WC011,Matzikama,70-79,female,1125,False
Western Cape,WC011,Matzikama,80+,male,237,False
Western Cape,WC011,Matzikama,80+,female,544,False
Western Cape,WC012,Cederberg,18-19,male,256,True
Western Cape,WC012,Cederberg,18-19,female,345,True
Western Cape,WC012,Cederberg,20-29,male,2348,True
Western Cape,WC012,Cederberg,20-29,female,2783,True
Western Cape,WC012,Cederberg,30-39,male,3236,False
Western Cape,WC012,Cederberg,30-39,female,3592,False
Western Cape,WC012,Cederberg,40-49,male,2999,False
Western Cape,WC012,Cederberg,40-49,female,3045,False
Western Cape,WC012,Cederberg,50-59,male,2477,False
Western Cape,WC012,Cederberg,50-59,female,2729,False
Western Cape,WC012,Cederberg,60-69,male,1693,False
Western Cape,WC012,Cederberg,60-69,female,1959,False
Western Cape,WC012,Cederberg,70-79,male,705,False
Western Cape,WC012,Cederberg,70-79,female,882,False
Western Cape,WC012,Cederberg,80+,male,229,False
Western Cape,WC012,Cederberg,80+,female,434,False
Western Cape,WC013,Bergrivier,18-19,male,249,True
Western Cape,WC013,Bergrivier,18-19,female,352,True
Western Cape,WC013,Bergrivier,20-29,male,2042,True
Western Cape,WC013,Bergrivier,20-29,female,2555,True
Western Cape,WC013,Bergrivier,30-39,male,2671,False
Western Cape,WC013,Bergrivier,30-39,female,3311,False
Western Cape,WC013,Bergrivier,40-49,male,2863,False
Western Cape,WC013,Bergrivier,40-49,female,3215,False
Western Cape,WC013,Bergrivier,50-59,male,3094,False
Western Cape,WC013,Bergrivier,50-59,female,3356,False
Western Cape,WC013,Bergrivier,60-69,male,2393,False
Western Cape,WC013,Bergrivier,60-69,female,2986,False
Western Cape,WC013,Bergrivier,70-79,male,1251,False
Western Cape,WC013,Bergrivier,70-79,female,1561,False
Western Cape,WC013,Bergrivier,80+,male,345,False
Western Cape,WC013,Bergrivier,80+,female,691,False
Western Cape,WC014,Saldanha Bay,18-19,male,643,True
Western Cape,WC014,Saldanha Bay,18-19,female,812,True
Western Cape,WC014,Saldanha Bay,20-29,male,5351,True
Western Cape,WC014,Saldanha Bay,20-29,female,6815,True
Western Cape,WC014,Saldanha Bay,30-39,male,7529,False
Western Cape,WC014,Saldanha Bay,30-39,female,8834,False
Western Cape,WC014,Saldanha Bay,40-49,male,7424,False
Western Cape,WC014,Saldanha Bay,40-49,female,7694,False
Western Cape,WC014,Saldanha Bay,50-59,male,6291,False
Western Cape,WC014,Saldanha Bay,50-59,female,6901,False
Western Cape,WC014,Saldanha Bay,60-69,male,4768,False
Western Cape,WC014,Saldanha Bay,60-69,female,6032,False
Western Cape,WC014,Saldanha Bay,70-79,male,2385,False
Western Cape,WC014,Saldanha Bay,70-79,female,2904,False
Western Cape,WC014,Saldanha Bay,80+,male,653,False
Western Cape,WC014,Saldanha Bay,80+,female,1032,False
Western Cape,WC015,Swartland,18-19,male,561,True
Western Cape,WC015,Swartland,18-19,female,985,True
Western Cape,WC015,Swartland,20-29,male,3213,True
Western Cape,WC015,Swartland,20-29,female,4791,True
Western Cape,WC015,Swartland,30-39,male,5016,False
Western Cape,WC015,Swartland,30-39,female,6467,False
Western Cape,WC015,Swartland,40-49,male,5560,False
Western Cape,WC015,Swartland,40-49,female,6322,False
Western Cape,WC015,Swartland,50-59,male,5636,False
Western Cape,WC015,Swartland,50-59,female,6053,False
Western Cape,WC015,Swartland,60-69,male,3792,False
Western Cape,WC015,Swartland,60-69,female,4512,False
Western Cape,WC015,Swartland,70-79,male,1787,False
Western Cape,WC015,Swartland,70-79,female,2387,False
Western Cape,WC015,Swartland,80+,male,550,False
Western Cape,WC015,Swartland,80+,female,1050,False
Western Cape,WC022,Witzenberg,18-19,male,345,True
Western Cape,WC022,Witzenberg,18-19,female,455,True
Western Cape,WC022,Witzenberg,20-29,male,3339,True
Western Cape,WC022,Witzenberg,20-29,female,4033,True
Western Cape,WC022,Witzenberg,30-39,male,5423,False
Western Cape,WC022,Witzenberg,30-39,female,6180,False
Western Cape,WC022,Witzenberg,40-49,male,6023,False
Western Cape,WC022,Witzenberg,40-49,female,6271,False
Western Cape,WC022,Witzenberg,50-59,male,5404,False
Western Cape,WC022,Witzenberg,50-59,female,5724,False
Western Cape,WC022,Witzenberg,60-69,male,3026,False
Western Cape,WC022,Witzenberg,60-69,female,3449,False
Western Cape,WC022,Witzenberg,70-79,male,1098,False
Western Cape,WC022,Witzenberg,70-79,female,1463,False
Western Cape,WC022,Witzenberg,80+,male,323,False
Western Cape,WC022,Witzenberg,80+,female,656,False
Western Cape,WC023,Drakenstein,18-19,male,1207,True
Western Cape,WC023,Drakenstein,18-19,female,1502,True
Western Cape,WC023,Drakenstein,20-29,male,8638,True
Western Cape,WC023,Drakenstein,20-29,female,11618,True
Western Cape,WC023,Drakenstein,30-39,male,12913,False
Western Cape,WC023,Drakenstein,30-39,female,16628,False
Western Cape,WC023,Drakenstein,40-49,male,14376,False
Western Cape,WC023,Drakenstein,40-49,female,16734,False
Western Cape,WC023,Drakenstein,50-59,male,13703,False
Western Cape,WC023,Drakenstein,50-59,female,16001,False
Western Cape,WC023,Drakenstein,60-69,male,8834,False
Western Cape,WC023,Drakenstein,60-69,female,11512,False
Western Cape,WC023,Drakenstein,70-79,male,3729,False
Western Cape,WC023,Drakenstein,70-79,female,5502,False
Western Cape,WC023,Drakenstein,80+,male,1125,False
Western Cape,WC023,Drakenstein,80+,female,2347,False
Western Cape,WC024,Stellenbosch,18-19,male,1426,True
Western Cape,WC024,Stellenbosch,18-19,female,1857,True
Western Cape,WC024,Stellenbosch,20-29,male,10580,True
Western Cape,WC024,Stellenbosch,20-29,female,13762,True
Western Cape,WC024,Stellenbosch,30-39,male,10184,False
Western Cape,WC024,Stellenbosch,30-39,female,11984,False
Western Cape,WC024,Stellenbosch,40-49,male,10179,False
Western Cape,WC024,Stellenbosch,40-49,female,11182,False
Western Cape,WC024,Stellenbosch,50-59,male,7970,False
Western Cape,WC024,Stellenbosch,50-59,female,9158,False
Western Cape,WC024,Stellenbosch,60-69,male,4779,False
Western Cape,WC024,Stellenbosch,60-69,female,5988,False
Western Cape,WC024,Stellenbosch,70-79,male,2133,False
Western Cape,WC024,Stellenbosch,70-79,female,2957,False
Western Cape,WC024,Stellenbosch,80+,male,729,False
Western Cape,WC024,Stellenbosch,80+,female,1405,False
Western Cape,WC025,Breede Valley,18-19,male,606,True
Western Cape,WC025,Breede Valley,18-19,female,782,True
Western Cape,WC025,Breede Valley,20-29,male,5047,True
Western Cape,WC025,Breede Valley,20-29,female,6688,True
Western Cape,WC025,Breede Valley,30-39,male,7444,False
Western Cape,WC025,Breede Valley,30-39,female,9670,False
Western Cape,WC025,Breede Valley,40-49,male,8545,False
Western Cape,WC025,Breede Valley,40-49,female,9920,False
Western Cape,WC025,Breede Valley,50-59,male,7961,False
Western Cape,WC025,Breede Valley,50-59,female,9238,False
Western Cape,WC025,Breede Valley,60-69,male,4984,False
Western Cape,WC025,Breede Valley,60-69,female,6610,False
Western Cape,WC025,Breede Valley,70-79,male,2122,False
Western Cape,WC025,Breede Valley,70-79,female,3206,False
Western Cape,WC025,Breede Valley,80+,male,639,False
Western Cape,WC025,Breede Valley,80+,female,1374,False
Western Cape,WC026,Langeberg,18-19,male,294,True
Western Cape,WC026,Langeberg,18-19,female,418,True
Western Cape,WC026,Langeberg,20-29,male,2935,True
Western Cape,WC026,Langeberg,20-29,female,3701,True
