election_year,voting_district,municipality_code,municipality_source,province,registered_voters,municipality_code_2021,municipality_name_2021,province_2021,boundary_method
2021,54600274,MP313,MP313 - Steve Tshwete,Mpumalanga,816,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54600285,MP313,MP313 - Steve Tshwete,Mpumalanga,1030,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54600296,MP313,MP313 - Steve Tshwete,Mpumalanga,817,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54600308,MP313,MP313 - Steve Tshwete,Mpumalanga,893,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54600319,MP313,MP313 - Steve Tshwete,Mpumalanga,1590,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54600320,MP313,MP313 - Steve Tshwete,Mpumalanga,1588,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54600331,MP313,MP313 - Steve Tshwete,Mpumalanga,537,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54600342,MP313,MP313 - Steve Tshwete,Mpumalanga,925,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54600353,MP313,MP313 - Steve Tshwete,Mpumalanga,206,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54610028,MP315,MP315 - Thembisile Hani,Mpumalanga,1620,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610039,MP315,MP315 - Thembisile Hani,Mpumalanga,1372,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610040,MP315,MP315 - Thembisile Hani,Mpumalanga,1373,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610051,MP315,MP315 - Thembisile Hani,Mpumalanga,1463,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610062,MP315,MP315 - Thembisile Hani,Mpumalanga,1427,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610073,MP315,MP315 - Thembisile Hani,Mpumalanga,1545,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610084,MP315,MP315 - Thembisile Hani,Mpumalanga,1951,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610095,MP315,MP315 - Thembisile Hani,Mpumalanga,963,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610107,MP315,MP315 - Thembisile Hani,Mpumalanga,1690,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610118,MP315,MP315 - Thembisile Hani,Mpumalanga,1480,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610129,MP315,MP315 - Thembisile Hani,Mpumalanga,1187,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610141,MP315,MP315 - Thembisile Hani,Mpumalanga,1673,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610152,MP315,MP315 - Thembisile Hani,Mpumalanga,1465,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610163,MP315,MP315 - Thembisile Hani,Mpumalanga,1692,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610174,MP315,MP315 - Thembisile Hani,Mpumalanga,1254,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610185,MP315,MP315 - Thembisile Hani,Mpumalanga,1579,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610196,MP315,MP315 - Thembisile Hani,Mpumalanga,958,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610208,MP315,MP315 - Thembisile Hani,Mpumalanga,1130,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610219,MP315,MP315 - Thembisile Hani,Mpumalanga,2006,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610220,MP315,MP315 - Thembisile Hani,Mpumalanga,63,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610231,MP315,MP315 - Thembisile Hani,Mpumalanga,1889,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610242,MP315,MP315 - Thembisile Hani,Mpumalanga,1145,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610253,MP315,MP315 - Thembisile Hani,Mpumalanga,1871,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610264,MP315,MP315 - Thembisile Hani,Mpumalanga,1761,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610275,MP315,MP315 - Thembisile Hani,Mpumalanga,1772,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610286,MP315,MP315 - Thembisile Hani,Mpumalanga,1094,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610309,MP315,MP315 - Thembisile Hani,Mpumalanga,1263,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610310,MP315,MP315 - Thembisile Hani,Mpumalanga,700,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610321,MP315,MP315 - Thembisile Hani,Mpumalanga,1390,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610332,MP315,MP315 - Thembisile Hani,Mpumalanga,726,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610343,MP315,MP315 - Thembisile Hani,Mpumalanga,898,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610354,MP315,MP315 - Thembisile Hani,Mpumalanga,584,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610365,MP315,MP315 - Thembisile Hani,Mpumalanga,779,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610376,MP315,MP315 - Thembisile Hani,Mpumalanga,987,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610411,MP315,MP315 - Thembisile Hani,Mpumalanga,1159,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610422,MP315,MP315 - Thembisile Hani,Mpumalanga,1038,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610433,MP315,MP315 - Thembisile Hani,Mpumalanga,501,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610444,MP315,MP315 - Thembisile Hani,Mpumalanga,1176,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610455,MP315,MP315 - Thembisile Hani,Mpumalanga,527,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610466,MP315,MP315 - Thembisile Hani,Mpumalanga,670,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610477,MP315,MP315 - Thembisile Hani,Mpumalanga,684,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610488,MP315,MP315 - Thembisile Hani,Mpumalanga,740,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610499,MP315,MP315 - Thembisile Hani,Mpumalanga,1349,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610501,MP315,MP315 - Thembisile Hani,Mpumalanga,791,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610512,MP315,MP315 - Thembisile Hani,Mpumalanga,630,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610523,MP315,MP315 - Thembisile Hani,Mpumalanga,404,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610534,MP315,MP315 - Thembisile Hani,Mpumalanga,97,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610545,MP315,MP315 - Thembisile Hani,Mpumalanga,547,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610556,MP315,MP315 - Thembisile Hani,Mpumalanga,728,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610567,MP315,MP315 - Thembisile Hani,Mpumalanga,261,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610578,MP315,MP315 - Thembisile Hani,Mpumalanga,569,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610589,MP315,MP315 - Thembisile Hani,Mpumalanga,554,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610590,MP315,MP315 - Thembisile Hani,Mpumalanga,450,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54610602,MP315,MP315 - Thembisile Hani,Mpumalanga,720,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54620423,MP315,MP315 - Thembisile Hani,Mpumalanga,820,MP315,MP315 - Thembisile Hani,Mpumalanga,vd_code_match
2021,54630019,MP312,MP312 - Emalahleni,Mpumalanga,3255,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54630020,MP312,MP312 - Emalahleni,Mpumalanga,2373,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54630031,MP312,MP312 - Emalahleni,Mpumalanga,2887,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54630042,MP312,MP312 - Emalahleni,Mpumalanga,1941,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54630053,MP312,MP312 - Emalahleni,Mpumalanga,2086,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54630064,MP312,MP312 - Emalahleni,Mpumalanga,1183,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54630086,MP312,MP312 - Emalahleni,Mpumalanga,360,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54640010,MP314,MP314 - Emakhazeni,Mpumalanga,1767,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54640021,MP314,MP314 - Emakhazeni,Mpumalanga,872,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54640032,MP314,MP314 - Emakhazeni,Mpumalanga,1134,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54650011,MP312,MP312 - Emalahleni,Mpumalanga,3847,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650022,MP312,MP312 - Emalahleni,Mpumalanga,2122,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650033,MP312,MP312 - Emalahleni,Mpumalanga,3425,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650044,MP312,MP312 - Emalahleni,Mpumalanga,4321,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650055,MP312,MP312 - Emalahleni,Mpumalanga,2565,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650066,MP312,MP312 - Emalahleni,Mpumalanga,2397,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650077,MP312,MP312 - Emalahleni,Mpumalanga,1758,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650088,MP312,MP312 - Emalahleni,Mpumalanga,2293,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650099,MP312,MP312 - Emalahleni,Mpumalanga,2499,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650101,MP312,MP312 - Emalahleni,Mpumalanga,2723,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650112,MP312,MP312 - Emalahleni,Mpumalanga,2029,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650123,MP312,MP312 - Emalahleni,Mpumalanga,5290,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650145,MP312,MP312 - Emalahleni,Mpumalanga,2079,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650156,MP312,MP312 - Emalahleni,Mpumalanga,3685,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650167,MP312,MP312 - Emalahleni,Mpumalanga,2215,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650178,MP312,MP312 - Emalahleni,Mpumalanga,2048,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650189,MP312,MP312 - Emalahleni,Mpumalanga,1504,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650190,MP312,MP312 - Emalahleni,Mpumalanga,2574,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650202,MP312,MP312 - Emalahleni,Mpumalanga,1942,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650213,MP312,MP312 - Emalahleni,Mpumalanga,1733,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650224,MP312,MP312 - Emalahleni,Mpumalanga,2530,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650235,MP312,MP312 - Emalahleni,Mpumalanga,1948,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650246,MP312,MP312 - Emalahleni,Mpumalanga,3415,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650257,MP312,MP312 - Emalahleni,Mpumalanga,2211,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650268,MP312,MP312 - Emalahleni,Mpumalanga,1313,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650279,MP312,MP312 - Emalahleni,Mpumalanga,1326,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650280,MP312,MP312 - Emalahleni,Mpumalanga,1418,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650291,MP312,MP312 - Emalahleni,Mpumalanga,1737,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650303,MP312,MP312 - Emalahleni,Mpumalanga,2008,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650314,MP312,MP312 - Emalahleni,Mpumalanga,989,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650336,MP312,MP312 - Emalahleni,Mpumalanga,2552,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650347,MP312,MP312 - Emalahleni,Mpumalanga,1925,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650358,MP312,MP312 - Emalahleni,Mpumalanga,1664,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650369,MP312,MP312 - Emalahleni,Mpumalanga,2078,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650370,MP312,MP312 - Emalahleni,Mpumalanga,1346,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650381,MP312,MP312 - Emalahleni,Mpumalanga,2480,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650392,MP312,MP312 - Emalahleni,Mpumalanga,2330,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650404,MP312,MP312 - Emalahleni,Mpumalanga,665,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650415,MP312,MP312 - Emalahleni,Mpumalanga,1993,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650426,MP312,MP312 - Emalahleni,Mpumalanga,2560,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650437,MP312,MP312 - Emalahleni,Mpumalanga,1902,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650448,MP312,MP312 - Emalahleni,Mpumalanga,3966,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650459,MP312,MP312 - Emalahleni,Mpumalanga,1429,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650460,MP312,MP312 - Emalahleni,Mpumalanga,416,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650471,MP312,MP312 - Emalahleni,Mpumalanga,1028,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650482,MP312,MP312 - Emalahleni,Mpumalanga,2797,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650493,MP312,MP312 - Emalahleni,Mpumalanga,792,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650505,MP312,MP312 - Emalahleni,Mpumalanga,1770,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650516,MP312,MP312 - Emalahleni,Mpumalanga,2889,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650527,MP312,MP312 - Emalahleni,Mpumalanga,2238,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650538,MP312,MP312 - Emalahleni,Mpumalanga,302,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650549,MP312,MP312 - Emalahleni,Mpumalanga,1522,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650550,MP312,MP312 - Emalahleni,Mpumalanga,503,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650561,MP312,MP312 - Emalahleni,Mpumalanga,913,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650572,MP312,MP312 - Emalahleni,Mpumalanga,609,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650583,MP312,MP312 - Emalahleni,Mpumalanga,1398,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650594,MP312,MP312 - Emalahleni,Mpumalanga,1983,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650606,MP312,MP312 - Emalahleni,Mpumalanga,442,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650617,MP312,MP312 - Emalahleni,Mpumalanga,3020,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650628,MP312,MP312 - Emalahleni,Mpumalanga,3235,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650639,MP312,MP312 - Emalahleni,Mpumalanga,1300,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650640,MP312,MP312 - Emalahleni,Mpumalanga,881,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650651,MP312,MP312 - Emalahleni,Mpumalanga,939,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650662,MP312,MP312 - Emalahleni,Mpumalanga,1990,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650673,MP312,MP312 - Emalahleni,Mpumalanga,976,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650684,MP312,MP312 - Emalahleni,Mpumalanga,1001,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650695,MP312,MP312 - Emalahleni,Mpumalanga,607,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650718,MP312,MP312 - Emalahleni,Mpumalanga,1004,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650729,MP312,MP312 - Emalahleni,Mpumalanga,385,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650730,MP312,MP312 - Emalahleni,Mpumalanga,593,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650741,MP312,MP312 - Emalahleni,Mpumalanga,610,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650752,MP312,MP312 - Emalahleni,Mpumalanga,898,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650763,MP312,MP312 - Emalahleni,Mpumalanga,2467,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650774,MP312,MP312 - Emalahleni,Mpumalanga,1392,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650785,MP312,MP312 - Emalahleni,Mpumalanga,767,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650796,MP312,MP312 - Emalahleni,Mpumalanga,960,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650808,MP312,MP312 - Emalahleni,Mpumalanga,562,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650819,MP312,MP312 - Emalahleni,Mpumalanga,434,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650820,MP312,MP312 - Emalahleni,Mpumalanga,627,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650831,MP312,MP312 - Emalahleni,Mpumalanga,514,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650842,MP312,MP312 - Emalahleni,Mpumalanga,300,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650853,MP312,MP312 - Emalahleni,Mpumalanga,963,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650864,MP312,MP312 - Emalahleni,Mpumalanga,300,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650875,MP312,MP312 - Emalahleni,Mpumalanga,11,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650886,MP312,MP312 - Emalahleni,Mpumalanga,29,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54650897,MP312,MP312 - Emalahleni,Mpumalanga,218,MP312,MP312 - Emalahleni,Mpumalanga,vd_code_match
2021,54660012,MP321,MP321 - Thaba Chweu,Mpumalanga,861,MP321,MP321 - Thaba Chweu,Mpumalanga,vd_code_match
2021,54660023,MP314,MP314 - Emakhazeni,Mpumalanga,214,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54660034,MP314,MP314 - Emakhazeni,Mpumalanga,103,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54660045,MP314,MP314 - Emakhazeni,Mpumalanga,102,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54660067,MP314,MP314 - Emakhazeni,Mpumalanga,1017,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54660078,MP314,MP314 - Emakhazeni,Mpumalanga,191,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54660090,MP314,MP314 - Emakhazeni,Mpumalanga,158,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54660102,MP314,MP314 - Emakhazeni,Mpumalanga,455,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54660113,MP314,MP314 - Emakhazeni,Mpumalanga,409,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54660124,MP314,MP314 - Emakhazeni,Mpumalanga,121,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54660135,MP314,MP314 - Emakhazeni,Mpumalanga,99,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54660146,MP314,MP314 - Emakhazeni,Mpumalanga,119,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54660157,MP314,MP314 - Emakhazeni,Mpumalanga,296,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54660168,MP314,MP314 - Emakhazeni,Mpumalanga,234,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54660179,MP314,MP314 - Emakhazeni,Mpumalanga,340,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54660180,MP314,MP314 - Emakhazeni,Mpumalanga,137,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54660191,MP314,MP314 - Emakhazeni,Mpumalanga,297,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54660203,MP314,MP314 - Emakhazeni,Mpumalanga,404,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54660214,MP314,MP314 - Emakhazeni,Mpumalanga,94,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54680025,MP313,MP313 - Steve Tshwete,Mpumalanga,1606,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680036,MP314,MP314 - Emakhazeni,Mpumalanga,479,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54680058,MP313,MP313 - Steve Tshwete,Mpumalanga,912,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680069,MP313,MP313 - Steve Tshwete,Mpumalanga,636,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680070,MP313,MP313 - Steve Tshwete,Mpumalanga,2568,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680081,MP313,MP313 - Steve Tshwete,Mpumalanga,1925,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680092,MP313,MP313 - Steve Tshwete,Mpumalanga,590,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680104,MP313,MP313 - Steve Tshwete,Mpumalanga,280,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680115,MP313,MP313 - Steve Tshwete,Mpumalanga,275,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680126,MP313,MP313 - Steve Tshwete,Mpumalanga,367,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680148,MP313,MP313 - Steve Tshwete,Mpumalanga,2045,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680159,MP313,MP313 - Steve Tshwete,Mpumalanga,649,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680160,MP314,MP314 - Emakhazeni,Mpumalanga,160,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54680171,MP314,MP314 - Emakhazeni,Mpumalanga,441,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54680238,MP313,MP313 - Steve Tshwete,Mpumalanga,1898,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680249,MP314,MP314 - Emakhazeni,Mpumalanga,180,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54680261,MP313,MP313 - Steve Tshwete,Mpumalanga,2323,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680272,MP313,MP313 - Steve Tshwete,Mpumalanga,2197,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680283,MP313,MP313 - Steve Tshwete,Mpumalanga,230,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680294,MP313,MP313 - Steve Tshwete,Mpumalanga,461,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680306,MP313,MP313 - Steve Tshwete,Mpumalanga,580,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680317,MP313,MP313 - Steve Tshwete,Mpumalanga,542,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680328,MP313,MP313 - Steve Tshwete,Mpumalanga,869,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680339,MP313,MP313 - Steve Tshwete,Mpumalanga,176,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680340,MP314,MP314 - Emakhazeni,Mpumalanga,204,MP314,MP314 - Emakhazeni,Mpumalanga,vd_code_match
2021,54680395,MP313,MP313 - Steve Tshwete,Mpumalanga,621,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680407,MP313,MP313 - Steve Tshwete,Mpumalanga,396,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680418,MP313,MP313 - Steve Tshwete,Mpumalanga,108,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680429,MP313,MP313 - Steve Tshwete,Mpumalanga,969,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
2021,54680430,MP313,MP313 - Steve Tshwete,Mpumalanga,1484,MP313,MP313 - Steve Tshwete,Mpumalanga,vd_code_match
