voting_district,registered,valid,spoilt,npe_vd_turnout_pct,year
54330230,1125,1193,107,115.556,2014
54340017,1993,1440,14,72.955,2014
54340028,2132,1457,12,68.902,2014
54340039,1043,767,10,74.497,2014
54340040,1347,943,22,71.641,2014
54340051,1770,1335,9,75.932,2014
54340062,689,538,7,79.1,2014
54340073,2343,1701,10,73.026,2014
54340084,1819,1543,24,86.146,2014
54350018,1066,760,10,72.233,2014
54350029,1384,984,6,71.532,2014
54350030,1070,760,4,71.402,2014
54360019,1464,1029,18,71.516,2014
54360020,276,209,2,76.449,2014
54360031,589,338,8,58.744,2014
54360042,255,213,5,85.49,2014
54360053,604,421,14,72.02,2014
54360064,1370,928,22,69.343,2014
54360075,642,421,4,66.199,2014
54360086,1070,749,16,71.495,2014
54360097,1542,1122,29,74.643,2014
54360109,388,279,5,73.196,2014
54360110,1101,737,17,68.483,2014
54360121,110,85,5,81.818,2014
54370021,46,27,0,58.696,2014
54370032,979,688,12,71.502,2014
54370054,192,107,1,56.25,2014
54370065,93,34,1,37.634,2014
54370076,127,75,3,61.417,2014
54370087,64,27,0,42.188,2014
54370098,101,78,0,77.228,2014
54380011,290,322,10,114.483,2014
54380022,301,210,0,69.767,2014
54380033,276,213,2,77.899,2014
54380044,245,151,2,62.449,2014
54380055,299,272,6,92.977,2014
54380066,333,73,1,22.222,2014
54380077,244,185,7,78.689,2014
54390012,207,83,1,40.58,2014
54390023,211,160,1,76.303,2014
54390034,454,334,9,75.551,2014
54390045,340,281,5,84.118,2014
54390056,231,145,3,64.069,2014
54390067,225,202,6,92.444,2014
54400014,423,275,4,65.957,2014
54400036,886,800,15,91.986,2014
54400047,367,268,0,73.025,2014
54400058,294,184,4,63.946,2014
54400069,255,147,0,57.647,2014
54400070,756,518,8,69.577,2014
54400081,263,195,1,74.525,2014
54400092,532,332,1,62.594,2014
54400104,1492,1064,15,72.319,2014
54400126,495,445,12,92.323,2014
54400137,595,885,12,150.756,2014
54410015,223,182,1,82.063,2014
54410026,2429,1830,25,76.369,2014
54410037,187,104,2,56.684,2014
54410048,164,198,3,122.561,2014
54410059,303,272,0,89.769,2014
54410060,117,73,0,62.393,2014
54410071,260,175,3,68.462,2014
54410082,522,257,4,50.0,2014
54410093,2224,1592,48,73.741,2014
54410105,314,265,1,84.713,2014
54410116,687,547,13,81.514,2014
54410127,1996,1397,34,71.693,2014
54410138,418,297,0,71.053,2014
54410149,276,208,3,76.449,2014
54410150,598,372,0,62.207,2014
54410161,751,600,8,80.959,2014
54410172,932,776,11,84.442,2014
54410183,278,202,5,74.46,2014
54410194,1928,1527,16,80.031,2014
54410206,553,360,4,65.823,2014
54410217,868,310,12,37.097,2014
54410228,148,117,1,79.73,2014
54410239,151,119,0,78.808,2014
54410240,73,83,0,113.699,2014
54410251,146,120,2,83.562,2014
54410262,302,291,1,96.689,2014
54410273,100,97,2,99.0,2014
54410284,475,401,5,85.474,2014
54410295,299,246,3,83.278,2014
54410307,260,244,7,96.538,2014
54410318,1113,1043,12,94.789,2014
54410330,231,255,4,112.121,2014
54410341,74,65,0,87.838,2014
54410352,80,139,1,175.0,2014
54410363,475,469,16,102.105,2014
54410374,179,169,0,94.413,2014
54410385,116,128,1,111.207,2014
54410396,130,171,2,133.077,2014
54410408,136,131,2,97.794,2014
54410419,209,203,0,97.129,2014
54410420,128,116,3,92.969,2014
54410431,77,70,0,90.909,2014
54410442,112,135,3,123.214,2014
54410453,80,89,0,111.25,2014
54410464,205,253,1,123.902,2014
54420016,362,237,3,66.298,2014
54420038,335,219,1,65.672,2014
54420049,142,86,0,60.563,2014
54420050,383,205,0,53.525,2014
54420072,482,358,7,75.726,2014
54420083,251,192,1,76.892,2014
54420106,2067,1437,8,69.908,2014
54420128,353,184,2,52.691,2014
54420139,1462,1132,27,79.275,2014
54420140,1612,1520,22,95.658,2014
54420151,343,283,12,86.006,2014
54420162,965,1023,19,107.979,2014
54430028,880,433,13,50.682,2014
54430039,909,506,3,55.996,2014
54430040,285,151,4,54.386,2014
54430051,2120,990,26,47.925,2014
54430062,1130,1321,16,118.319,2014
54430073,332,231,5,71.084,2014
54430084,325,309,2,95.692,2014
54430095,977,970,11,100.409,2014
54440018,767,562,7,74.185,2014
54440029,340,277,5,82.941,2014
54440030,1081,729,5,67.9,2014
54440041,958,599,10,63.57,2014
54440052,351,256,2,73.504,2014
54440063,373,213,4,58.177,2014
54440074,504,391,7,78.968,2014
54440085,1524,1117,26,75.0,2014
54440096,1281,951,18,75.644,2014
54440119,845,566,5,67.574,2014
54440120,651,416,11,65.591,2014
54440131,978,739,9,76.483,2014
54440142,2104,1616,22,77.852,2014
54440153,1002,681,7,68.663,2014
54440164,549,464,9,86.157,2014
54440175,676,543,3,80.769,2014
54440186,836,548,4,66.029,2014
54440197,526,384,13,75.475,2014
54440209,1541,1147,18,75.6,2014
54440210,460,345,5,76.087,2014
54440221,333,256,0,76.877,2014
54440232,474,399,3,84.81,2014
54440243,305,255,12,87.541,2014
54440254,155,106,7,72.903,2014
54440276,531,383,11,74.2,2014
54440287,177,112,2,64.407,2014
54440298,397,250,0,62.972,2014
54440300,535,360,1,67.477,2014
54440311,497,379,6,77.465,2014
54440322,1418,1085,9,77.151,2014
54440333,1033,830,20,82.285,2014
54440344,233,193,5,84.979,2014
54440355,897,742,10,83.835,2014
54440366,284,205,5,73.944,2014
54440377,392,307,0,78.316,2014
54440388,314,247,1,78.981,2014
54440399,514,414,4,81.323,2014
54440401,285,260,7,93.684,2014
54450019,1515,1119,19,75.116,2014
54450020,392,271,2,69.643,2014
54450031,453,367,7,82.561,2014
54450042,451,307,4,68.958,2014
54450053,347,260,11,78.098,2014
54450064,1204,841,13,70.93,2014
54450075,2162,1483,16,69.334,2014
54450086,544,390,5,72.61,2014
54450097,602,409,9,69.435,2014
54450143,330,201,5,62.424,2014
54450154,336,239,6,72.917,2014
54450165,167,82,3,50.898,2014
54450176,226,158,6,72.566,2014
54450187,2772,2373,27,86.58,2014
54450198,115,68,1,60.0,2014
54450200,91,73,0,80.22,2014
54450211,2067,1564,31,77.165,2014
54450222,301,256,3,86.047,2014
54460010,265,168,3,64.528,2014
54460021,214,161,2,76.168,2014
54460032,153,112,3,75.163,2014
54460043,369,299,11,84.011,2014
54460076,188,101,2,54.787,2014
54460087,177,139,7,82.486,2014
54470011,188,85,4,47.34,2014
54470044,380,211,9,57.895,2014
54470055,159,91,0,57.233,2014
54470077,412,266,4,65.534,2014
54470088,2222,1660,19,75.563,2014
54470099,1218,758,15,63.465,2014
54470112,1793,934,14,52.872,2014
54470134,381,297,3,78.74,2014
54470145,228,160,9,74.123,2014
54470156,1197,986,13,83.459,2014
54470167,463,324,6,71.274,2014
54470178,497,402,7,82.294,2014
54470189,477,424,14,91.824,2014
54470190,498,400,3,80.924,2014
54470202,384,312,6,82.812,2014
54470213,576,597,8,105.035,2014
54490013,2218,1557,20,71.1,2014
54490024,998,577,6,58.417,2014
54490035,1073,594,4,55.732,2014
54490046,1050,796,13,77.048,2014
54490057,1529,1253,25,83.584,2014
54490068,739,598,7,81.867,2014
54490079,557,525,10,96.05,2014
54490080,457,475,4,104.814,2014
54490091,260,231,5,90.769,2014
54500015,1947,1378,9,71.238,2014
54500026,489,414,3,85.276,2014
54500037,584,428,1,73.459,2014
54530018,1853,1249,24,68.699,2014
54530029,2385,1776,43,76.268,2014
54530030,2391,1586,23,67.294,2014
54530041,1389,1155,9,83.801,2014
54530052,2753,2151,28,79.15,2014
54540019,1512,985,23,66.667,2014
54540020,1801,837,15,47.307,2014
54540031,1156,922,20,81.488,2014
54540042,1692,1139,19,68.44,2014
54540053,1177,802,19,69.754,2014
54540064,1628,890,13,55.467,2014
54540075,2438,1280,16,53.158,2014
54540086,1460,858,21,60.205,2014
54540097,2306,1371,69,62.446,2014
54540109,1293,918,18,72.39,2014
54540110,1151,728,6,63.771,2014
54540121,2223,1478,32,67.926,2014
54540132,2544,1589,19,63.208,2014
54540143,1813,1278,12,71.153,2014
54540154,2957,1915,43,66.216,2014
54540165,1916,1602,20,84.656,2014
54540176,236,51,3,22.881,2014
54540187,1472,972,15,67.052,2014
54540198,1241,713,29,59.79,2014
54540200,2111,1172,47,57.745,2014
54540211,1634,983,23,61.567,2014
54540222,1627,1058,14,65.888,2014
54540233,1431,763,92,59.748,2014
54540299,2573,1651,39,65.682,2014
54540301,1280,750,9,59.297,2014
54540312,650,459,6,71.538,2014
54540334,2386,1410,13,59.64,2014
54540356,1390,964,23,71.007,2014
54540367,394,258,5,66.751,2014
54540378,115,76,1,66.957,2014
54540389,1154,677,0,58.666,2014
54540390,2071,1361,26,66.972,2014
54540402,913,606,5,66.922,2014
54540413,295,261,7,90.847,2014
54540424,1098,876,0,79.781,2014
54540435,1464,1070,19,74.385,2014
54540446,1175,915,14,79.064,2014
54540457,669,186,5,28.55,2014
54540468,752,524,11,71.144,2014
54540479,1078,782,12,73.655,2014
54540491,605,505,9,84.959,2014
54540503,285,243,4,86.667,2014
54540514,1068,840,7,79.307,2014
54540536,663,495,10,76.169,2014
54540547,785,657,18,85.987,2014
54540558,943,768,12,82.715,2014
54540569,933,865,19,94.748,2014
54540570,948,731,14,78.586,2014
54540581,642,580,3,90.81,2014
54540592,914,670,3,73.632,2014
54540604,323,278,4,87.307,2014
54540615,524,472,0,90.076,2014
54540626,429,282,4,66.667,2014
54540637,555,408,4,74.234,2014
54540648,1051,826,16,80.114,2014
54540659,709,581,14,83.921,2014
54540660,815,669,15,83.926,2014
54540671,970,709,10,74.124,2014
54540682,586,390,7,67.747,2014
54540693,789,707,14,91.381,2014
54540705,1630,1296,19,80.675,2014
54540716,1363,1038,20,77.623,2014
54540727,681,536,0,78.708,2014
54540738,581,420,5,73.15,2014
54540749,935,769,12,83.529,2014
54540750,734,598,8,82.561,2014
54540761,1099,809,19,75.341,2014
54540772,954,715,5,75.472,2014
54540783,553,504,8,92.586,2014
54540794,671,603,0,89.866,2014
54540806,1535,1361,22,90.098,2014
54540817,662,604,10,92.749,2014
54540828,197,200,6,104.569,2014
54540839,767,750,8,98.827,2014
54540840,623,492,56,87.961,2014
54540862,481,412,10,87.734,2014
54540873,229,132,4,59.389,2014
54540884,534,499,8,94.944,2014
54540895,776,716,14,94.072,2014
54540907,539,508,6,95.362,2014
54540918,594,530,3,89.731,2014
54540929,441,473,0,107.256,2014
54550010,1211,800,4,66.391,2014
54550021,1177,861,12,74.172,2014
54550032,1109,947,10,86.294,2014
54570012,1661,654,13,40.157,2014
54570034,1184,555,8,47.551,2014
54570045,912,397,10,44.627,2014
54570056,624,295,5,48.077,2014
54570067,1282,605,8,47.816,2014
54570078,1524,891,11,59.186,2014
54570089,1132,625,7,55.83,2014
54570090,858,405,9,48.252,2014
54570102,855,546,4,64.327,2014
54570113,992,523,9,53.629,2014
54570124,1161,684,14,60.121,2014
54570135,2014,1179,23,59.682,2014
54570146,1101,581,7,53.406,2014
54570168,483,294,3,61.491,2014
54570179,1471,650,12,45.003,2014
54570180,931,591,7,64.232,2014
54570191,1062,620,7,59.04,2014
54570203,580,309,4,53.966,2014
54570214,949,510,1,53.846,2014
54570225,1235,713,6,58.219,2014
54570236,1387,848,14,62.149,2014
54570247,1198,669,13,56.928,2014
54570258,1404,787,7,56.553,2014
54570269,1033,538,5,52.565,2014
54570270,977,628,5,64.79,2014
54570281,1021,467,11,46.817,2014
54570292,775,424,2,54.968,2014
54570304,549,282,4,52.095,2014
54570315,747,401,8,54.752,2014
54570326,1565,887,12,57.444,2014
54570337,299,186,4,63.545,2014
54570348,321,202,0,62.928,2014
54570359,1026,735,5,72.125,2014
54570360,660,489,12,75.909,2014
54570371,755,463,0,61.325,2014
54570393,271,224,2,83.395,2014
54570405,620,553,7,90.323,2014
54570416,315,267,8,87.302,2014
54570427,432,280,1,65.046,2014
54570438,398,340,6,86.935,2014
54580013,1200,674,11,57.083,2014
54580035,2273,1483,24,66.3,2014
54580046,1649,795,15,49.121,2014
54580057,1324,668,17,51.737,2014
54580068,1639,974,9,59.976,2014
54580079,1862,1057,11,57.358,2014
54580080,1768,1072,13,61.369,2014
54580091,1461,899,12,62.355,2014
54580103,900,596,10,67.333,2014
54580114,440,270,8,63.182,2014
54580125,851,440,4,52.174,2014
54580136,1522,937,11,62.286,2014
54580158,1304,858,21,67.408,2014
54580169,1293,850,10,66.512,2014
54580181,399,269,3,68.17,2014
54580192,1349,699,7,52.335,2014
54580204,1115,682,20,62.96,2014
54580215,1038,706,5,68.497,2014
54580226,119,65,3,57.143,2014
54580237,952,597,4,63.13,2014
54580248,770,547,9,72.208,2014
54580259,679,510,10,76.583,2014
54580260,1043,741,0,71.045,2014
54580271,1017,699,13,70.01,2014
54580282,555,456,5,83.063,2014
54580293,461,397,15,89.371,2014
54580305,479,350,4,73.904,2014
54580316,550,416,20,79.273,2014
54590014,1538,941,1,61.248,2014
54590025,1740,1175,18,68.563,2014
54590036,1819,1170,16,65.201,2014
54590047,1577,1038,16,66.836,2014
54590058,2208,1472,31,68.071,2014
54590069,1391,1005,4,72.538,2014
54590070,1606,1084,10,68.12,2014
54590081,1212,738,15,62.129,2014
54590092,1915,1101,14,58.225,2014
54590104,1168,800,10,69.349,2014
54590115,1712,1104,22,65.771,2014
54590126,1628,1109,17,69.165,2014
54590137,1541,1026,12,67.359,2014
54590148,1465,948,20,66.075,2014
54590159,1606,1089,16,68.804,2014
54590160,1425,876,41,64.351,2014
54590171,2208,1465,31,67.754,2014
54590182,1757,1258,25,73.022,2014
54590193,1518,957,18,64.229,2014
54590205,1924,1298,18,68.399,2014
54590216,1521,756,5,50.033,2014
54590227,1597,1098,11,69.443,2014
54590238,1960,1314,24,68.265,2014
54590250,864,586,7,68.634,2014
54590261,1188,781,15,67.003,2014
54590272,1345,948,4,70.781,2014
54590283,1065,730,10,69.484,2014
54590294,440,321,5,74.091,2014
54590306,1445,846,19,59.862,2014
54590317,1058,661,9,63.327,2014
54590328,905,530,13,60.0,2014
54590339,687,501,5,73.654,2014
54590340,1944,1394,15,72.479,2014
54590351,970,698,4,72.371,2014
54590362,978,727,14,75.767,2014
54590373,251,138,5,56.972,2014
54590384,1042,738,8,71.593,2014
54590395,513,367,11,73.684,2014
54590407,552,457,7,84.058,2014
54590418,684,498,14,74.854,2014
54590429,1071,812,6,76.377,2014
54590430,1040,746,17,73.365,2014
54590441,720,569,11,80.556,2014
54590452,906,736,5,81.788,2014
54590463,573,517,5,91.099,2014
54590474,343,293,4,86.589,2014
54590485,563,501,9,90.586,2014
54590496,419,380,6,92.124,2014
54590508,695,768,13,112.374,2014
54590519,579,545,9,95.682,2014
54600016,1545,1128,1,73.074,2014
54600027,2563,2010,4,78.58,2014
54600038,3322,2343,23,71.222,2014
54600049,2045,1590,4,77.946,2014
54600050,1869,1409,15,76.19,2014
54600061,3168,2270,27,72.506,2014
54600072,3203,2275,28,71.901,2014
54600083,2483,1631,18,66.412,2014
54600094,2447,1538,20,63.67,2014
54600106,3037,2202,20,73.164,2014
54600117,1069,591,10,56.221,2014
54600128,2250,1631,16,73.2,2014
54600139,2122,1453,26,69.698,2014
54600140,4138,2908,10,70.517,2014
54600151,2363,1774,8,75.413,2014
54600162,2729,1618,9,59.619,2014
54600173,2413,1762,6,73.27,2014
54600184,2458,1647,40,68.633,2014
54600195,3077,1975,19,64.803,2014
54600207,3713,2973,31,80.905,2014
54600218,2084,1471,18,71.449,2014
54600229,2195,1798,13,82.506,2014
54600230,1318,1118,1,84.901,2014
54600241,1287,1139,16,89.744,2014
54600252,4564,3812,43,84.465,2014
54600263,1034,1011,9,98.646,2014
54600274,777,722,2,93.179,2014
54600285,902,820,5,91.463,2014
54600296,649,683,3,105.701,2014
54600308,696,692,6,100.287,2014
54600319,1570,1442,14,92.739,2014
54600320,1159,1146,4,99.223,2014
54610028,2054,1317,29,65.531,2014
54610039,1984,1075,22,55.292,2014
54610040,2163,1309,17,61.304,2014
54610051,1748,1090,19,63.444,2014
54610062,1676,1025,7,61.575,2014
54610073,1716,1075,19,63.753,2014
54610084,2123,1387,25,66.51,2014
54610095,914,633,13,70.678,2014
54610107,2147,881,17,41.826,2014
54610118,1873,912,21,49.813,2014
54610129,1294,781,17,61.669,2014
54610141,1890,1333,10,71.058,2014
54610152,1510,988,20,66.755,2014
54610163,1938,1103,14,57.637,2014
54610174,1513,805,15,54.197,2014
54610185,1725,1103,26,65.449,2014
54610196,1150,674,19,60.261,2014
54610208,1086,759,3,70.166,2014
54610219,2109,1502,19,72.119,2014
54610220,100,23,2,25.0,2014
54610231,2000,1335,31,68.3,2014
54610242,1486,945,31,65.68,2014
54610253,2012,1378,28,69.881,2014
54610264,1623,1119,25,70.487,2014
54610275,1620,1030,81,68.58,2014
54610286,1129,878,16,79.185,2014
54610309,815,600,10,74.847,2014
54610310,798,530,8,67.419,2014
54610321,1131,1225,12,109.372,2014
54610332,681,536,7,79.736,2014
54610343,845,693,10,83.195,2014
54610354,622,487,5,79.1,2014
54610365,554,469,0,84.657,2014
54610376,1040,825,16,80.865,2014
54610400,285,346,4,122.807,2014
54610411,1338,1053,22,80.344,2014
54610422,946,741,11,79.493,2014
54610433,463,429,5,93.737,2014
54610444,1116,870,13,79.122,2014
54610455,283,263,6,95.053,2014
54610466,640,503,2,78.906,2014
54610477,634,503,7,80.442,2014
54610488,625,539,7,87.36,2014
54610499,1414,997,16,71.641,2014
54610501,624,504,10,82.372,2014
54610512,632,447,13,72.785,2014
54610523,386,377,6,99.223,2014
54610534,93,71,1,77.419,2014
54610545,542,428,5,79.889,2014
54610556,652,581,14,91.258,2014
54610567,222,261,5,119.82,2014
54610578,321,301,4,95.016,2014
54610589,505,568,10,114.455,2014
54620423,847,538,9,64.581,2014
54630019,3272,2195,39,68.276,2014
54630020,2728,1462,421,69.025,2014
54630031,2995,1933,28,65.476,2014
54630042,2009,1537,18,77.402,2014
54630053,2315,1617,0,69.849,2014
54630064,1444,924,23,65.582,2014
54630075,308,181,0,58.766,2014
54640010,1727,1233,10,71.975,2014
54640021,727,477,1,65.75,2014
54640032,1060,873,12,83.491,2014
54650011,3993,2817,6,70.699,2014
54650022,2661,1751,5,65.99,2014
54650033,3304,2417,8,73.396,2014
54650044,5067,3164,45,63.331,2014
54650055,2726,2043,36,76.266,2014
54650066,2190,1615,4,73.927,2014
54650077,1969,1559,6,79.482,2014
54650088,2247,1583,38,72.141,2014
54650099,3123,1971,9,63.401,2014
54650101,2922,1903,7,65.366,2014
54650112,2132,1284,7,60.553,2014
54650123,5846,4477,21,76.941,2014
54650145,2525,1749,65,71.842,2014
54650156,3350,2443,2,72.985,2014
54650167,2235,1689,23,76.6,2014
54650178,2456,1537,24,63.559,2014
54650189,1724,1550,15,90.777,2014
54650190,2446,1702,22,70.482,2014
54650202,2332,1564,16,67.753,2014
54650213,1813,1263,17,70.601,2014
54650224,2743,1970,28,72.84,2014
54650235,2377,1391,27,59.655,2014
54650246,3585,2487,0,69.372,2014
54650257,2689,1745,19,65.601,2014
54650268,2230,1622,29,74.036,2014
54650279,1455,1014,13,70.584,2014
54650280,1493,985,32,68.118,2014
54650291,2431,1370,16,57.014,2014
54650303,2263,1265,24,56.96,2014
54650314,1469,808,10,55.684,2014
54650336,2719,1647,29,61.64,2014
54650347,2897,1686,18,58.819,2014
54650358,1660,1293,12,78.614,2014
54650369,2118,1714,9,81.35,2014
54650370,1443,1529,37,108.524,2014
54650381,3710,4284,20,116.011,2014
54650392,2297,1792,16,78.711,2014
54650404,554,713,2,129.061,2014
54650415,1925,1284,20,67.74,2014
54650426,2914,1583,35,55.525,2014
54650437,1685,1368,19,82.315,2014
54650448,3097,2461,62,81.466,2014
54650459,1364,1215,33,91.496,2014
54650460,377,387,8,104.775,2014
54650471,1243,1031,9,83.669,2014
54650482,2864,1885,30,66.865,2014
54650493,490,428,6,88.571,2014
54650505,1382,1176,6,85.528,2014
54650516,1986,1763,8,89.174,2014
54650527,2022,1955,29,98.121,2014
54650538,246,205,1,83.74,2014
54650549,1494,1001,21,68.407,2014
54650550,418,339,3,81.818,2014
54650561,936,920,20,100.427,2014
54650572,464,823,18,181.25,2014
54650583,1369,1218,10,89.701,2014
54650594,1976,1414,11,72.115,2014
54650606,454,349,2,77.313,2014
54650617,2793,1871,21,67.741,2014
54650628,2672,1574,20,59.656,2014
54650639,834,840,0,100.719,2014
54650640,562,667,9,120.285,2014
54650651,773,826,2,107.115,2014
54650662,1404,1454,8,104.131,2014
54650673,700,893,9,128.857,2014
54650684,892,1005,2,112.892,2014
54650695,378,493,2,130.952,2014
54650718,728,693,24,98.489,2014
54650729,370,401,1,108.649,2014
54650730,441,474,7,109.07,2014
54650741,416,665,1,160.096,2014
54650752,526,677,5,129.658,2014
54650763,2208,1671,21,76.63,2014
54650774,746,866,7,117.024,2014
54660012,808,539,17,68.812,2014
54660023,258,149,2,58.527,2014
54660034,116,91,0,78.448,2014
54660045,127,59,0,46.457,2014
54660056,247,127,0,51.417,2014
54660067,1191,936,3,78.841,2014
54660078,190,123,9,69.474,2014
54660089,201,102,1,51.244,2014
54660090,187,111,0,59.358,2014
54660102,513,343,3,67.446,2014
54660113,347,282,2,81.844,2014
54660124,196,133,2,68.878,2014
54660135,91,60,3,69.231,2014
54660146,109,89,5,86.239,2014
54660157,212,97,1,46.226,2014
54660168,219,167,5,78.539,2014
54660179,305,271,4,90.164,2014
54660180,137,111,3,83.212,2014
54660191,236,261,7,113.559,2014
54660203,170,168,2,100.0,2014
54660214,49,71,1,146.939,2014
54680025,2227,1204,21,55.007,2014
54680036,589,348,8,60.441,2014
54680058,1238,533,1,43.134,2014
54680069,829,532,12,65.621,2014
54680070,2954,1891,40,65.369,2014
54680081,2344,1597,20,68.985,2014
54680092,637,473,1,74.411,2014
