voting_district,municipality_code_2021,registered_voters,registered_2026_est,turnout_median,turnout_p10,turnout_p90,p_below_25_raw,p_below_25,non_voters_expected
54650224,MP312,2530.0,2974.5039,36.0541,26.4707,46.0531,0.0703,0.0033,1896.0762
54650235,MP312,1948.0,2290.2505,34.7296,25.4278,44.6353,0.0901,0.0033,1491.7995
54650246,MP312,3415.0,4014.9925,34.8539,25.3909,44.4667,0.0915,0.0033,2611.0095
54650257,MP312,2211.0,2599.4578,39.9792,30.5138,50.1519,0.0231,0.0014,1554.5405
54650268,MP312,1313.0,1543.6852,34.1618,24.6444,43.8772,0.1077,0.0274,1014.2243
54650279,MP312,1326.0,1558.9693,38.6816,29.2015,48.4596,0.0343,0.0014,954.0392
54650280,MP312,1418.0,1667.133,38.0882,28.4926,48.0382,0.0419,0.0014,1030.3155
54650291,MP312,1737.0,2042.1792,30.7292,21.3121,40.5326,0.2193,0.2581,1410.6309
54650303,MP312,2008.0,2360.7921,34.2228,24.6142,43.9068,0.1086,0.057,1550.5036
54650314,MP312,989.0,1162.7606,32.9091,22.7635,43.3782,0.1599,0.057,779.2391
54650336,MP312,2552.0,3000.3692,36.5803,27.117,46.4738,0.0603,0.0033,1898.4469
54650347,MP312,1925.0,2263.2095,30.2444,20.6772,40.0339,0.2432,0.2581,1575.9819
54650358,MP312,1664.0,1956.3536,38.3775,28.8108,48.1532,0.0411,0.0014,1203.5922
54650369,MP312,2078.0,2443.0906,48.431,39.1532,58.4132,0.0023,0.0,1256.3169
54650370,MP312,1346.0,1582.4831,34.5217,24.8894,44.2825,0.102,0.0274,1033.5368
54650381,MP312,2480.0,2915.7193,23.6372,14.091,33.4736,0.574,0.8667,2221.7599
54650392,MP312,2330.0,2739.3653,36.5945,26.8858,46.3845,0.0613,0.0033,1735.8103
54650404,MP312,665.0,781.836,39.4961,29.307,49.9494,0.0377,0.0014,472.0096
54650415,MP312,1993.0,2343.1567,35.6535,26.2852,45.1958,0.0738,0.0033,1505.55
54650426,MP312,2560.0,3009.7747,32.1561,22.7002,41.8241,0.1675,0.057,2038.64
54650437,MP312,1902.0,2236.1686,36.8782,27.3486,46.8721,0.0566,0.0014,1406.837
54650448,MP312,3966.0,4662.7995,33.9552,24.5929,43.8951,0.1121,0.057,3068.0069
54650459,MP312,1429.0,1680.0657,36.4344,27.1077,46.294,0.0615,0.0033,1065.0623
54650460,MP312,416.0,489.0884,45.0214,30.47,62.2141,0.0416,0.0014,265.4585
54650471,MP312,1028.0,1208.6127,37.4376,27.3619,48.3767,0.0584,0.0014,752.7379
54650482,MP312,2797.0,3288.414,28.8899,19.5821,38.6361,0.2984,0.3889,2332.7905
54650493,MP312,792.0,931.1491,24.6841,14.2927,35.4701,0.5174,0.8667,700.3372
54650505,MP312,1770.0,2080.9771,36.8097,27.3004,46.5128,0.0577,0.0014,1313.436
54650516,MP312,2889.0,3396.5778,34.7825,25.3523,44.5253,0.0925,0.0274,2208.525
54650527,MP312,2238.0,2631.2015,39.4326,29.874,49.1875,0.0294,0.0014,1592.3409
54650538,MP312,302.0,355.0594,38.5101,24.0936,55.7037,0.1152,0.057,215.9797
54650549,MP312,1522.0,1789.4051,33.5275,23.9673,43.2282,0.1247,0.057,1186.8476
54650550,MP312,503.0,591.3737,49.1119,34.4537,65.9129,0.0233,0.0014,297.424
54650561,MP312,913.0,1073.4079,41.6601,31.5333,52.2115,0.0225,0.0014,624.1042
54650572,MP312,609.0,715.9972,47.6557,33.1866,64.491,0.0275,0.0014,370.466
54650583,MP312,1398.0,1643.6192,38.1337,28.7125,47.8819,0.0385,0.0014,1015.0915
54650594,MP312,1983.0,2331.3997,31.2014,21.6151,40.819,0.2034,0.2381,1603.4968
54650606,MP312,442.0,519.6564,41.5343,26.9286,58.5383,0.077,0.0033,300.2486
54650617,MP312,3020.0,3550.5936,33.7248,24.1757,43.4239,0.1209,0.057,2348.1642
54650628,MP312,3235.0,3803.3677,37.2223,27.5423,46.9708,0.0541,0.0014,2384.6992
54650639,MP312,1300.0,1528.4012,50.5802,40.9504,60.4275,0.0023,0.0,753.3288
54650640,MP312,881.0,1035.7858,40.0485,29.7096,50.7305,0.0338,0.0014,619.5187
54650651,MP312,939.0,1103.976,37.9651,27.6581,48.3958,0.0575,0.0014,684.2012
54650662,MP312,1990.0,2339.6296,36.5308,27.3715,46.1767,0.0563,0.0014,1482.5552
54650673,MP312,976.0,1147.4766,37.1654,27.0715,48.0182,0.0641,0.0033,718.9082
54650684,MP312,1001.0,1176.869,36.5017,26.3485,47.1427,0.0754,0.0033,746.0136
54650695,MP312,607.0,713.6458,53.2299,39.0203,70.0384,0.0115,0.0,328.6606
54650718,MP312,1004.0,1180.396,37.6099,27.5201,48.3037,0.0561,0.0014,734.2385
54650729,MP312,385.0,452.6419,48.5125,34.1864,65.2582,0.0249,0.0014,230.0891
54650730,MP312,593.0,697.1861,45.8526,31.3141,62.8554,0.0383,0.0014,373.0363
54650741,MP312,610.0,717.1729,53.851,39.7072,70.8371,0.0086,0.0,325.5122
54650752,MP312,898.0,1055.7725,53.6379,43.5617,64.0757,0.0016,0.0,487.9954
54650763,MP312,2467.0,2900.4353,35.8932,26.3922,45.9302,0.0726,0.0033,1854.7945
54650774,MP312,1392.0,1636.565,42.6877,33.5421,52.7449,0.0082,0.0,933.4881
54650785,MP312,767.0,901.7567,43.7202,33.5484,54.6228,0.0127,0.0,504.8231
54650796,MP312,960.0,1128.6655,41.7138,31.5805,52.4607,0.0209,0.0014,655.8768
54650808,MP312,562.0,660.7396,46.5996,31.881,63.4078,0.0349,0.0014,349.0168
54650819,MP312,434.0,510.2509,51.3594,36.7327,68.356,0.0172,0.0,244.681
54650820,MP312,627.0,737.1597,42.4517,32.2906,53.1435,0.0197,0.0014,423.2249
54650831,MP312,514.0,604.3063,39.2061,24.6777,56.2448,0.1052,0.0274,363.4366
54650842,MP312,300.0,352.708,48.3327,33.7549,65.9109,0.024,0.0014,179.3719
54650853,MP312,963.0,1132.1926,40.5924,30.388,51.0907,0.0273,0.0014,671.4915
54650864,MP312,300.0,352.708,52.4024,37.8671,69.5264,0.0141,0.0,165.8253
54650875,MP312,11.0,12.9326,48.0556,33.6681,64.9986,0.027,0.0014,6.6385
54650886,MP312,29.0,34.0951,53.238,38.886,70.7634,0.0117,0.0,15.6739
54650897,MP312,218.0,256.3011,50.5722,36.0505,67.373,0.0185,0.0,125.0241
54660012,MP321,861.0,972.9863,44.8189,34.5973,55.2927,0.0106,0.0,535.8868
54660023,MP314,214.0,224.5683,45.8131,31.6319,63.2441,0.0381,0.0014,119.838
54660034,MP314,103.0,108.0866,42.938,28.6502,59.8086,0.0576,0.0014,60.9272
54660045,MP314,102.0,107.0372,43.7075,29.4521,60.6276,0.0507,0.0014,59.505
54660067,MP314,1017.0,1067.2241,42.6132,32.5414,53.2484,0.0192,0.0014,611.5092
54660078,MP314,191.0,200.4325,39.7158,25.5059,56.8651,0.0924,0.0274,119.3047
54660090,MP314,158.0,165.8028,39.3619,25.1282,56.25,0.098,0.0274,99.252
54660102,MP314,455.0,477.47,45.4766,31.0839,62.3393,0.0413,0.0014,257.6598
54660113,MP314,409.0,429.1983,50.4492,36.0117,67.5143,0.0189,0.0008,209.6185
54660124,MP314,121.0,126.9755,36.2791,22.1136,52.7301,0.1559,0.057,80.1355
54660135,MP314,99.0,103.8891,39.7102,25.5447,57.3542,0.0924,0.0274,61.7353
54660146,MP314,119.0,124.8768,51.5548,37.259,68.873,0.0147,0.0,59.484
54660157,MP314,296.0,310.6178,25.2661,10.8559,41.7666,0.4882,0.8667,229.4414
54660168,MP314,234.0,245.556,49.8884,35.058,66.26,0.0228,0.0014,122.1341
54660179,MP314,340.0,356.7908,50.4825,35.9228,67.1713,0.0178,0.0,174.1068
54660180,MP314,137.0,143.7657,47.6086,33.339,64.4053,0.0286,0.0014,74.3869
54660191,MP314,297.0,311.6672,51.4608,36.9465,68.3185,0.0134,0.0,149.0985
54660203,MP314,404.0,423.9514,50.2765,35.6501,67.2104,0.0206,0.0014,208.5184
54660214,MP314,94.0,98.6422,51.5534,37.0312,68.905,0.0141,0.0,47.0548
54680025,MP313,1606.0,1808.8315,31.0763,21.6566,40.9332,0.2054,0.2381,1243.7353
54680036,MP314,479.0,502.6552,36.1429,21.6213,52.85,0.1564,0.057,317.2765
54680058,MP313,912.0,1027.182,30.9064,20.9091,41.3689,0.2245,0.2581,707.6807
54680069,MP313,636.0,716.3243,22.8448,12.681,33.4173,0.6104,0.8667,551.3944
54680070,MP313,2568.0,2892.3284,31.8898,22.2698,41.7757,0.1743,0.057,1965.446
54680081,MP313,1925.0,2168.12,32.2192,22.7478,41.9351,0.1653,0.057,1466.0545
54680092,MP313,590.0,664.5147,42.1191,27.569,59.2581,0.0693,0.0033,380.0369
54680104,MP313,280.0,315.3629,47.1844,32.9802,64.0382,0.03,0.0014,164.4093
54680115,MP313,275.0,309.7314,39.1722,24.8196,56.0875,0.1029,0.0274,185.9181
54680126,MP313,367.0,413.3507,34.9739,21.0895,52.0715,0.1762,0.057,265.2964
54680148,MP313,2045.0,2303.2755,36.7953,27.3743,46.7779,0.0573,0.0014,1451.0353
54680159,MP313,649.0,730.9662,36.7267,26.38,47.4731,0.0725,0.0033,461.2879
54680160,MP314,160.0,167.9015,39.9309,25.6376,56.8648,0.0916,0.013,99.4616
54680171,MP314,441.0,462.7786,44.5875,30.2827,61.3522,0.0437,0.0014,253.3314
54680238,MP313,1898.0,2137.71,52.2611,42.65,62.3064,0.0015,0.0,1017.2584
54680249,MP314,180.0,188.8892,43.0528,28.8666,59.6878,0.0526,0.0014,106.1474
54680261,MP313,2323.0,2616.3858,28.4915,19.0926,38.2985,0.3153,0.3889,1865.7903
54680272,MP313,2197.0,2474.4725,35.4009,25.8958,45.4165,0.0791,0.0033,1593.9432
54680283,MP313,230.0,259.0481,48.8307,34.5567,65.7441,0.023,0.0014,130.8453
54680294,MP313,461.0,519.2225,24.0558,9.7035,40.7854,0.5324,0.8667,389.2632
54680306,MP313,580.0,653.2517,39.2518,25.0171,56.3401,0.0999,0.0274,391.5059
54680317,MP313,542.0,610.4525,28.3752,14.5251,44.9204,0.3786,0.6364,432.3678
54680328,MP313,869.0,978.7513,39.6993,29.5111,50.4061,0.0348,0.0014,588.461
54680339,MP313,176.0,198.2281,22.3911,8.2129,38.9933,0.589,0.8667,151.9964
54680340,MP314,204.0,214.0745,46.8821,32.3551,63.9396,0.0322,0.0014,112.2287
54680395,MP313,621.0,699.4299,52.3451,38.148,69.4079,0.0143,0.0,327.6285
54680407,MP313,396.0,446.0133,35.2056,20.5541,52.2122,0.1809,0.057,286.1768
54680418,MP313,108.0,121.64,48.8462,34.3747,65.9476,0.0253,0.0014,61.3984
54680429,MP313,969.0,1091.3809,46.457,36.5762,57.1634,0.0083,0.0,581.5376
54680430,MP313,1484.0,1671.4234,45.2995,35.7049,54.9717,0.0058,0.0,912.1505
54680441,MP313,1766.0,1989.0389,40.112,30.6153,49.7829,0.0218,0.0014,1187.9012
54680452,MP313,1510.0,1700.7071,39.3646,29.8598,49.0113,0.0286,0.0014,1030.4389
54680463,MP313,269.0,302.9736,40.3966,26.2004,57.6649,0.0857,0.0033,177.6963
54680474,MP313,354.0,398.7088,56.7968,42.1898,73.0354,0.0066,0.0,170.4009
54680485,MP313,429.0,483.181,48.2815,33.9778,65.0431,0.0256,0.0014,246.5152
54690015,MP314,117.0,122.778,46.4199,32.1764,63.5806,0.0333,0.0014,64.8207
54690026,MP314,169.0,177.346,25.0863,10.8458,42.2719,0.4977,0.8667,131.1287
54690037,MP314,320.0,335.8031,32.8417,18.6512,49.9628,0.231,0.2581,222.6499
54690048,MP314,245.0,257.0992,33.9195,19.3175,50.8557,0.2109,0.25,167.8825
54700017,MP312,474.0,557.2786,38.9633,24.2114,56.0893,0.1119,0.057,336.2506
54700028,MP312,667.0,784.1874,23.1524,12.9588,33.8571,0.5925,0.8667,601.3288
54700039,MP312,255.0,299.8018,24.2941,9.9345,41.309,0.5236,0.8667,223.8599
54700051,MP312,2716.0,3193.1829,34.1053,24.4977,43.9327,0.1159,0.057,2099.2788
54700062,MP315,158.0,176.2168,40.1277,25.8625,57.2127,0.0887,0.0033,104.0737
54700073,MP312,632.0,743.0381,37.5734,27.4037,48.2946,0.0567,0.0014,462.7224
54700084,MP312,782.0,919.3921,26.7222,16.3468,37.1405,0.4138,0.6364,672.7374
54700095,MP312,1095.0,1287.3841,31.988,21.9746,42.74,0.1809,0.057,871.9311
54700118,MP312,954.0,1121.6114,40.5618,30.3124,51.3451,0.0303,0.0014,665.1203
54700129,MP312,456.0,536.1161,40.4115,25.8194,57.4223,0.0886,0.0033,315.8511
54700130,MP312,291.0,342.1267,39.9488,25.3339,56.6359,0.0939,0.0274,203.2767
54709139,MP315,58.0,64.6872,40.8384,26.5334,57.8747,0.0804,0.0033,37.8252
54720019,MP326,2639.0,3008.8479,41.1438,31.6397,51.0316,0.0155,0.0,1764.0488
54720020,MP326,2283.0,2602.9556,38.3523,28.8831,48.1977,0.0362,0.0014,1600.783
54720031,MP326,1574.0,1794.5914,43.0399,33.5884,52.9458,0.0096,0.0,1019.1331
54720042,MP326,1635.0,1864.1403,39.7011,30.108,49.5227,0.0273,0.0014,1121.3687
54720053,MP326,1068.0,1217.677,37.3245,27.0742,47.8459,0.0646,0.0033,761.3858
54720064,MP326,1913.0,2181.1012,42.016,32.5143,51.9029,0.0133,0.0,1261.1515
54720075,MP326,978.0,1115.0638,33.9523,23.8128,44.7239,0.129,0.057,734.1698
54720086,MP326,2323.0,2648.5615,38.6113,28.9898,48.2238,0.0361,0.0014,1623.8126
54720097,MP326,2732.0,3114.8816,41.2255,31.8124,51.0613,0.0174,0.0,1825.0563
54720109,MP326,1363.0,1554.0203,49.1077,39.6145,58.9395,0.0022,0.0,789.0743
54720110,MP326,764.0,871.0723,43.7428,33.5908,54.5071,0.014,0.0,488.4223
54720121,MP326,1658.0,1890.3637,40.8355,31.2439,50.4356,0.0193,0.0014,1117.6441
54720132,MP326,534.0,608.8385,40.016,25.4761,56.9143,0.0938,0.0274,360.9587
54730010,MP321,2188.0,2472.583,37.7383,28.2363,47.3349,0.0427,0.0014,1538.2248
54740011,MP326,2155.0,2457.0168,40.7739,31.2465,50.7043,0.0194,0.0014,1450.2073
54740022,MP326,1460.0,1664.6146,37.5579,28.0409,47.3177,0.0467,0.0014,1037.3085
54740033,MP326,1969.0,2244.9494,33.2079,23.6439,43.5019,0.1332,0.057,1494.2841
54740044,MP326,1669.0,1902.9053,33.5619,24.1518,43.4795,0.1193,0.057,1259.4408
54740055,MP326,1572.0,1792.3111,37.0905,27.6085,47.1726,0.0511,0.0014,1124.1741
54740066,MP326,1509.0,1720.4818,38.7341,29.1093,48.3864,0.0331,0.0014,1053.2804
54740077,MP326,3150.0,3591.463,33.7697,24.0904,43.7316,0.121,0.057,2372.678
54740088,MP326,1544.0,1760.387,39.6162,30.0222,49.4469,0.0268,0.0014,1060.9837
54740099,MP326,1819.0,2073.9274,38.245,28.5713,48.0862,0.0397,0.0014,1277.2674
54740101,MP326,784.0,893.8752,27.7735,17.5524,38.2469,0.3667,0.6364,645.2958
54740112,MP326,326.0,371.6879,38.6314,24.1206,55.3939,0.1132,0.057,225.8868
54740123,MP326,1102.0,1256.442,36.6877,26.5763,47.3678,0.0686,0.0033,793.1962
54740134,MP326,895.0,1020.4316,42.3851,32.287,53.1417,0.0187,0.0,585.7526
54740145,MP326,928.0,1058.0564,42.0202,31.7148,52.5662,0.0199,0.0014,612.5474
54740156,MP326,851.0,970.2651,38.1677,28.1118,49.0613,0.0494,0.0014,597.6313
54740167,MP326,430.0,490.2632,40.5926,25.9968,57.587,0.0864,0.0033,287.8613
54740178,MP326,794.0,905.2767,38.482,28.2168,49.3982,0.0489,0.0014,555.0274
54740189,MP326,975.0,1111.6433,39.6182,29.42,50.3476,0.0374,0.0014,669.4066
54740190,MP326,626.0,713.732,39.9518,29.7686,50.8978,0.0312,0.0014,426.7952
54740202,MP326,302.0,344.3244,42.5827,28.417,59.2107,0.0642,0.0033,195.727
54740213,MP326,637.0,726.2736,42.6213,32.3131,53.4538,0.0182,0.0,415.0417
54740224,MP326,344.0,392.2106,42.9668,28.5966,59.749,0.0583,0.0014,220.724
54740235,MP326,623.0,710.3116,40.2247,25.8827,57.3869,0.0859,0.0033,419.1104
54740246,MP326,486.0,554.1114,44.3615,29.6262,61.6033,0.0485,0.0014,304.9954
54740257,MP326,453.0,516.4866,43.0021,28.646,60.1025,0.0594,0.0014,290.2836
54740268,MP326,512.0,583.7553,49.5143,34.9063,66.3256,0.0233,0.0014,291.0688
54740279,MP326,182.0,207.5068,47.1997,32.7018,63.8134,0.0333,0.0014,108.604
54740280,MP326,337.0,384.2295,46.9704,32.612,63.4586,0.0288,0.0014,201.2243
54750012,MP324,2636.0,3089.3969,37.1402,27.489,46.942,0.0526,0.0014,1938.396
54750023,MP324,1727.0,2024.0472,40.1434,30.761,49.9365,0.0229,0.0014,1209.138
54750034,MP324,1358.0,1591.5785,42.2234,32.7189,52.1009,0.0133,0.0,917.1687
54750045,MP324,1279.0,1498.9904,41.7675,31.3341,52.6625,0.0224,0.0014,869.4161
54750056,MP324,1444.0,1692.3707,43.1108,33.6632,53.0102,0.0083,0.0,959.9705
54750067,MP324,411.0,481.6928,45.3868,31.1148,62.511,0.0387,0.0014,259.3667
54750078,MP324,706.0,827.4333,41.6078,31.3655,52.5615,0.0227,0.0014,480.9013
54750089,MP324,409.0,479.3488,42.5389,28.16,59.5939,0.0601,0.0033,271.6649
54760013,MP321,2479.0,2801.432,35.8374,26.3091,45.778,0.0732,0.0033,1790.9665
54760024,MP321,1824.0,2061.2392,32.5915,23.0725,42.4544,0.1526,0.057,1386.8086
54760035,MP321,1173.0,1325.5667,35.248,24.8758,45.791,0.102,0.0274,856.7295
54760046,MP321,2358.0,2664.6941,37.4488,27.9318,47.1147,0.0486,0.0014,1663.3131
54760057,MP321,1788.0,2020.5568,35.9327,26.5281,45.8023,0.065,0.0033,1290.9535
54760068,MP321,816.0,922.1333,39.8824,29.6234,50.9008,0.0358,0.0014,552.7574
54760079,MP321,2170.0,2452.2418,45.2403,35.82,54.9431,0.0052,0.0,1339.3312
54760080,MP321,1804.0,2038.6379,37.4515,28.2118,47.2891,0.0457,0.0014,1270.7992
54760091,MP321,1491.0,1684.9274,39.36,29.7844,49.3054,0.0294,0.0014,1019.8007
54760103,MP321,1596.0,1803.5843,35.4384,25.8557,45.2671,0.0839,0.0033,1162.066
54760114,MP321,1842.0,2081.5804,41.4339,32.0358,51.2373,0.0162,0.0,1215.5301
54760125,MP321,1782.0,2013.7764,47.7285,38.2135,57.3432,0.0033,0.0,1051.4133
54770014,MP324,1422.0,1666.5867,37.2733,27.7404,47.1254,0.0554,0.0014,1042.7004
54770036,MP324,806.0,944.6335,43.0141,32.7169,53.7762,0.0168,0.0,537.1679
54770047,MP324,277.0,324.6445,39.093,24.6294,56.3491,0.1046,0.0274,195.2197
54770058,MP324,249.0,291.8285,50.3473,35.9805,67.6082,0.0197,0.0014,142.6129
54770069,MP324,507.0,594.205,56.3867,42.0282,73.3027,0.0072,0.0,255.0578
54780015,MP324,1199.0,1405.2302,50.5662,40.437,61.1807,0.0035,0.0,692.0115
54790016,MP326,2024.0,2307.6575,33.5159,24.1329,43.4073,0.1231,0.057,1529.2578
54790027,MP326,1493.0,1702.2395,48.9341,39.3167,58.8662,0.0025,0.0,867.7677
54790038,MP326,1819.0,2073.9274,35.6906,26.0794,45.4934,0.0768,0.0033,1331.8737
54790049,MP326,2377.0,2710.1294,36.4472,27.0318,46.2552,0.0603,0.0033,1718.4687
54790050,MP326,1330.0,1516.3955,37.6962,28.0901,47.6399,0.0455,0.0014,942.5875
54790061,MP326,1404.0,1600.7664,37.1114,27.5278,46.8294,0.0541,0.0014,1005.4527
54790072,MP326,1813.0,2067.0865,42.1593,32.7888,52.0117,0.0124,0.0,1192.103
54790083,MP326,1955.0,2228.9874,44.8003,35.2298,54.6885,0.0063,0.0,1227.7537
54790094,MP326,4491.0,5120.4001,44.4836,35.1069,54.4256,0.0057,0.0,2832.9948
54790106,MP326,1796.0,2047.704,38.121,28.4595,47.8323,0.0377,0.0014,1264.3944
54790117,MP326,2362.0,2693.0272,36.0248,26.3671,45.76,0.0718,0.0033,1721.5245
54790139,MP326,3378.0,3851.4165,35.1245,25.6298,44.7848,0.0883,0.0033,2494.2299
54790140,MP326,2333.0,2659.9629,35.6222,25.9804,45.3298,0.078,0.0033,1710.9209
54790151,MP326,2142.0,2442.1949,38.4244,28.8962,48.1053,0.0383,0.0014,1502.0177
54790162,MP326,2090.0,2382.9072,34.875,25.2016,44.5881,0.0966,0.0274,1548.7129
54790173,MP326,1527.0,1741.0045,34.2738,24.8102,44.2498,0.1056,0.0274,1140.5895
54790184,MP326,1419.0,1617.8686,42.6152,33.2218,52.4937,0.0098,0.0,924.4141
54790195,MP326,844.0,962.2841,46.5928,36.3888,57.2584,0.0068,0.0,512.1504
54790207,MP326,1817.0,2071.6471,37.7224,28.2183,47.6344,0.0402,0.0014,1285.3303
54790218,MP326,3038.0,3463.7666,36.2441,26.7692,46.1076,0.0651,0.0033,2203.0275
54790229,MP326,1120.0,1276.9646,38.8591,28.592,49.6061,0.0423,0.0014,777.7839
54790230,MP326,3248.0,3703.1974,41.721,32.1861,51.4457,0.0125,0.0,2151.7002
54790241,MP326,1212.0,1381.8582,39.3118,28.8662,50.097,0.041,0.0014,835.7613
54790252,MP326,1906.0,2173.1202,36.9511,27.7068,46.9332,0.0506,0.0014,1364.3928
54790274,MP326,2643.0,3013.4085,40.3779,31.0585,50.5203,0.0209,0.0014,1788.9192
54790285,MP326,2068.0,2357.824,36.7285,27.3938,46.3146,0.0566,0.0014,1489.1421
54790296,MP326,1573.0,1793.4512,36.6928,27.0847,46.3582,0.0602,0.0033,1132.8385
54790308,MP326,1373.0,1565.4218,36.2762,26.7889,46.0901,0.0648,0.0033,994.6932
54790319,MP326,2661.0,3033.9311,35.439,25.8132,45.34,0.0817,0.0033,1955.1737
54790320,MP326,2119.0,2415.9715,38.1952,28.8221,48.1442,0.0382,0.0014,1488.4667
54790331,MP326,2186.0,2492.3613,36.8049,27.3791,46.7023,0.0581,0.0014,1571.3397
54790342,MP326,1528.0,1742.1446,36.1714,26.5324,46.1368,0.0703,0.0033,1108.7741
54790353,MP326,1711.0,1950.7915,37.0002,27.7948,46.7118,0.0498,0.0014,1226.062
54790364,MP326,1150.0,1311.169,43.8858,33.7158,54.4891,0.0117,0.0,733.285
54790375,MP326,1634.0,1863.0002,41.9021,32.3614,51.5684,0.0142,0.0,1080.733
54790386,MP326,1919.0,2187.9421,39.7936,30.3596,49.6409,0.0248,0.0014,1312.8785
54790397,MP326,1613.0,1839.0571,33.185,23.8882,43.0366,0.1304,0.057,1224.3709
54790409,MP326,937.0,1068.3177,36.7141,26.1665,47.2213,0.0765,0.0033,675.5835
54790410,MP326,2115.0,2411.4109,36.2203,26.6309,45.9943,0.0711,0.0033,1535.4589
54790421,MP326,3146.0,3586.9024,52.2543,42.904,62.1249,0.0009,0.0,1703.7379
54790432,MP326,3542.0,4038.4006,52.2478,42.7915,62.023,0.001,0.0,1923.8766
54790443,MP326,2542.0,2898.2536,38.0554,28.7396,47.7307,0.0374,0.0014,1790.9436
54790454,MP326,1198.0,1365.8961,41.3594,31.1099,52.0446,0.0244,0.0014,799.0761
54790465,MP326,2258.0,2574.4519,34.4656,24.8165,44.192,0.1042,0.0274,1685.3972
54790487,MP326,944.0,1076.2988,43.6156,33.3622,54.2663,0.014,0.0,604.8446
54790498,MP326,2092.0,2385.1875,41.29,31.8745,51.0501,0.0149,0.0,1397.6716
54790500,MP326,722.0,823.1861,39.3618,29.0833,49.8656,0.0401,0.0014,498.4958
54790511,MP326,1147.0,1307.7486,41.4535,31.3349,52.3877,0.0211,0.0014,762.6542
54790522,MP326,625.0,712.5919,41.227,30.9457,51.8044,0.0263,0.0014,418.0102
54790533,MP326,993.0,1132.166,40.8024,30.3511,51.3907,0.0296,0.0014,669.2959
54790544,MP326,2012.0,2293.9757,38.4039,28.7932,48.4375,0.0373,0.0014,1408.8196
54790555,MP326,1635.0,1864.1403,36.436,26.8437,46.0079,0.0658,0.0033,1183.0369
54790566,MP326,1179.0,1344.2333,37.565,27.5622,48.2288,0.0559,0.0014,836.8058
54790577,MP326,1427.0,1626.9898,39.18,29.5644,48.9714,0.0332,0.0014,988.0685
54790588,MP326,1227.0,1398.9604,41.462,31.3,52.0567,0.0217,0.0014,815.5348
54790599,MP326,1905.0,2171.98,35.2711,25.6728,44.993,0.0854,0.0033,1403.1292
54790601,MP326,693.0,790.1219,39.2243,29.0397,49.9176,0.0395,0.0014,478.9116
54790612,MP326,814.0,928.0797,42.3801,32.1903,52.9784,0.0168,0.0,532.4165
54790623,MP326,1335.0,1522.0962,41.5257,31.9348,51.3864,0.0155,0.0,887.5591
54790634,MP326,2148.0,2449.0357,36.1954,26.5951,46.1585,0.069,0.0033,1559.0709
54790645,MP326,1378.0,1571.1226,41.4937,32.0436,51.3055,0.0161,0.0,917.1337
54790656,MP326,1598.0,1821.9549,44.3662,34.9803,54.3125,0.0076,0.0,1010.3263
54790667,MP326,1205.0,1373.8771,41.5112,31.1351,52.0389,0.0244,0.0014,802.9586
54790678,MP326,662.0,754.7773,42.0026,31.8637,52.5096,0.022,0.0014,436.1559
54790690,MP326,854.0,973.6855,43.3474,33.2036,54.0905,0.0147,0.0,549.6857
54790702,MP326,1387.0,1581.3839,53.5176,43.8941,63.3717,0.0012,0.0,734.0653
54790713,MP326,515.0,587.1757,43.6834,29.296,61.0017,0.0535,0.0014,326.6802
54790724,MP326,384.0,437.8164,49.666,35.3464,66.79,0.0195,0.0014,217.3472
54790735,MP326,726.0,827.7467,37.1266,26.9255,47.8577,0.0657,0.0033,518.8675
54790746,MP326,1157.0,1319.1501,40.7738,30.5007,51.3828,0.0289,0.0014,780.4659
54790757,MP326,698.0,795.8226,42.2762,32.1031,53.1253,0.0206,0.0014,457.9719
54790768,MP326,531.0,605.4181,43.1641,28.6923,60.1451,0.0586,0.0014,339.3397
54790791,MP326,655.0,746.7963,42.8158,32.6146,53.4824,0.0178,0.0,425.637
54790803,MP326,653.0,744.516,49.9483,39.9732,60.5326,0.0041,0.0,370.7591
54790814,MP326,201.0,229.1695,47.1162,32.7616,64.1325,0.0329,0.0014,119.3892
54790825,MP326,984.0,1121.9046,44.1472,34.2915,54.7344,0.0109,0.0,623.6079
54790836,MP326,824.0,939.4811,41.6202,31.4541,52.3351,0.0224,0.0014,547.1277
54790847,MP326,742.0,845.9891,41.1975,30.7248,51.887,0.0254,0.0014,496.6724
54790858,MP326,978.0,1115.0638,44.0299,33.9337,54.7844,0.0135,0.0,622.2499
54790869,MP326,659.0,751.3569,43.7835,33.5506,54.4095,0.0134,0.0,421.2434
54790870,MP326,703.0,801.5233,52.295,42.0725,63.1649,0.0031,0.0,381.0007
54790881,MP326,498.0,567.7932,48.6504,34.0774,65.4446,0.0285,0.0014,288.0467
54790892,MP326,942.0,1074.0185,56.1074,45.7759,66.8641,0.0008,0.0,469.8119
54790904,MP326,916.0,1044.3746,46.443,36.1932,57.1898,0.0084,0.0,556.6124
54790915,MP326,343.0,391.0704,48.7914,34.4388,65.984,0.0243,0.0014,197.2757
54790926,MP326,363.0,413.8734,56.0676,41.8719,72.8221,0.0064,0.0,179.3734
54790937,MP326,81.0,92.3519,55.2851,41.0878,72.7755,0.0074,0.0,40.539
54800018,MP321,2533.0,2862.4555,35.6307,26.1275,45.246,0.0769,0.0033,1837.5141
