province_turnout,ballots,districts_below_25
46.258,1003669.734,30
34.28,743775.452,206
40.501,878745.845,87
36.405,789878.523,149
40.314,874684.106,58
37.295,809187.437,115
36.73,796926.069,139
35.748,775633.425,159
39.102,848404.987,85
40.445,877524.849,79
45.009,976568.247,21
37.925,822866.387,97
39.559,858303.823,85
31.715,688123.075,367
42.611,924523.312,55
35.29,765676.59,188
43.578,945503.672,36
40.536,879503.672,76
35.69,774372.555,177
43.349,940538.186,53
46.784,1015076.325,20
37.565,815046.509,116
40.798,885193.44,75
43.86,951634.254,41
36.781,798038.945,146
40.415,876876.581,57
44.298,961141.302,31
35.54,771101.31,153
41.775,906395.67,40
36.713,796562.794,140
38.562,836678.276,83
40.263,873589.491,73
43.562,945166.842,42
43.145,936125.52,44
42.74,927333.806,38
40.913,887691.172,73
45.061,977680.297,22
30.983,672236.95,405
39.418,855247.097,77
42.178,915125.95,53
36.658,795362.33,114
38.151,827758.174,106
41.758,906018.951,47
37.277,808790.564,130
40.542,879634.623,58
39.846,864543.474,73
34.846,756063.127,245
29.031,629890.834,535
35.517,770623.08,183
33.131,718843.08,255
41.63,903253.95,59
34.476,748018.164,222
38.317,831367.211,104
42.106,913569.995,49
42.619,924698.795,46
36.931,801293.411,130
47.536,1031392.603,22
44.343,962106.811,50
46.646,1012067.949,19
44.67,969197.214,41
30.938,671254.422,394
35.838,777580.867,194
44.634,968415.522,27
41.131,892426.249,67
45.488,986955.559,35
29.584,641888.972,507
40.01,868105.545,80
33.897,735452.965,246
38.66,838807.369,103
32.622,707799.29,311
31.066,674047.068,396
44.449,964419.139,33
35.773,776173.773,145
45.494,987088.911,33
36.873,800044.318,147
33.455,725867.47,255
39.771,862909.02,68
32.429,703606.271,291
34.741,753784.703,188
28.495,618259.101,555
46.279,1004116.077,22
52.437,1137724.343,8
43.299,939457.532,58
33.973,737104.305,267
40.774,884668.212,62
32.336,701594.275,279
27.382,594116.803,654
31.301,679131.588,365
34.438,747192.963,206
37.939,823162.134,124
45.247,981715.08,31
39.582,858821.368,80
41.375,897705.839,73
38.945,844989.405,85
46.197,1002327.956,33
40.739,883909.227,71
44.594,967548.566,36
38.159,827936.608,105
38.574,836950.11,106
38.878,843529.425,103
35.704,774678.002,165
40.773,884650.085,81
49.248,1068530.93,19
39.199,850506.966,92
39.0,846191.373,91
44.417,963710.908,31
43.212,937565.836,39
40.313,874678.144,69
39.045,847158.99,90
38.708,839853.641,98
36.25,786516.951,148
48.043,1042384.524,24
36.015,781427.431,158
35.645,773392.923,163
55.273,1199261.182,7
38.862,843192.527,91
45.882,995494.822,26
45.271,982249.31,30
40.969,888897.234,66
39.133,849059.516,98
42.785,928306.347,48
47.933,1039992.77,20
41.91,909314.706,56
30.117,653446.466,437
33.574,728463.466,242
31.417,681661.558,380
30.825,668805.435,405
33.721,731648.559,251
39.845,864508.029,80
43.211,937549.83,48
33.08,717742.255,278
36.977,802284.008,108
35.378,767604.21,182
41.439,899108.614,54
51.95,1127149.084,9
35.521,770707.125,163
40.043,868812.508,73
25.294,548812.281,844
34.777,754552.073,213
45.164,979922.571,36
35.125,762116.92,194
41.66,903899.558,55
41.708,904928.139,50
43.166,936572.993,51
42.895,930693.13,48
41.01,889793.633,51
36.76,797575.608,142
42.612,924549.523,36
42.025,911822.134,52
43.375,941102.06,44
42.538,922938.7,47
35.898,778873.067,150
43.194,937171.33,39
38.119,827062.946,89
33.064,717392.571,267
41.479,899976.328,52
46.805,1015523.317,21
47.776,1036598.606,22
36.225,785980.663,159
39.815,863864.585,71
27.896,605254.56,586
35.561,771574.36,158
30.182,654858.677,441
37.384,811127.49,118
46.687,1012969.025,27
39.215,850837.416,114
39.525,857572.331,89
39.793,863386.71,76
39.953,866857.95,71
43.714,948459.306,41
41.554,901605.887,54
39.96,867018.193,70
33.967,736988.405,230
35.631,773076.657,161
40.002,867923.19,64
44.851,973141.101,26
42.279,917333.431,49
31.453,682437.732,368
43.327,940058.576,34
41.889,908873.677,53
47.922,1039771.733,10
40.091,869860.825,70
37.352,810430.67,123
41.846,907930.541,62
32.754,710667.379,277
32.199,698611.155,312
42.351,918885.518,61
34.842,755969.451,218
46.997,1019697.242,28
49.418,1072221.959,8
41.959,910387.091,51
40.286,874087.783,82
37.627,816385.263,101
33.424,725193.629,251
32.731,710169.355,303
36.918,801004.199,148
38.041,825366.544,102
43.156,936345.59,36
49.242,1068404.566,16
44.563,966889.646,38
34.018,738096.532,223
31.85,691055.309,320
38.677,839173.878,81
44.068,956144.084,46
36.213,785721.444,159
40.911,887655.986,66
38.834,842571.064,96
37.856,821358.04,93
41.625,903138.007,61
46.913,1017864.633,18
41.853,908094.616,48
40.371,875930.412,71
40.942,888325.99,76
35.432,768777.982,156
37.754,819146.114,94
35.435,768832.874,181
44.093,956688.343,40
42.114,913742.773,47
42.452,921088.198,48
31.652,686756.503,354
36.642,795021.889,153
41.254,895091.163,63
33.19,720113.666,233
44.396,963259.131,38
40.724,883596.354,66
43.034,933703.454,47
30.417,659967.43,426
37.339,810139.803,113
37.037,803586.348,129
29.264,634942.166,476
42.867,930078.813,60
42.591,924086.179,43
40.968,888872.17,80
42.12,913871.181,58
41.252,895039.305,60
39.495,856933.168,82
41.07,891086.907,57
46.93,1018247.402,26
39.401,854884.065,90
38.591,837309.372,99
46.194,1002273.823,24
28.077,609194.129,584
44.967,975656.167,37
40.872,886798.173,64
40.199,872199.603,69
35.165,762979.498,178
39.573,858610.602,86
43.435,942403.873,41
52.508,1139260.723,7
38.685,839352.395,97
35.368,767389.068,166
39.693,861222.312,99
45.057,977595.799,31
41.598,902548.98,56
36.61,794328.56,145
37.129,805580.224,123
37.874,821746.342,115
43.141,936027.611,38
33.888,735269.477,217
36.851,799565.983,144
37.083,804579.502,147
43.106,935265.95,43
40.661,882230.191,61
36.125,783804.632,153
40.751,884183.327,66
27.996,607434.025,632
33.724,731714.257,241
37.847,821176.203,118
35.491,770044.629,189
35.616,772765.99,187
44.793,971872.228,27
32.543,706083.22,312
33.918,735924.027,232
43.464,943048.13,63
41.514,900733.228,67
36.171,784808.286,153
42.235,916371.723,42
36.349,788659.494,148
47.18,1023660.569,18
34.84,755914.517,218
44.541,966401.595,34
40.29,874175.987,74
40.754,884247.737,65
37.635,816563.432,124
43.262,938663.84,37
40.592,880713.915,66
42.762,927796.598,40
41.678,904282.536,53
35.96,780218.996,149
41.929,909743.538,52
43.594,945851.745,32
43.606,946124.081,46
46.781,1015017.68,27
41.514,900723.931,56
36.923,801126.665,128
34.049,738755.88,199
53.452,1159756.195,6
48.259,1047067.386,22
46.746,1014242.329,21
34.929,757852.037,188
36.611,794342.973,138
45.482,986818.989,30
37.94,823177.817,127
36.504,792035.937,141
35.627,772999.966,153
41.794,906807.904,54
38.121,827116.724,95
37.487,813365.383,132
36.851,799559.883,150
47.45,1029532.534,25
43.989,954427.4,38
37.963,823683.516,127
41.538,901239.162,50
34.499,748520.194,188
41.771,906301.969,47
40.344,875345.776,71
35.32,766340.887,178
49.363,1071026.062,19
42.642,925209.214,56
46.166,1001672.699,24
41.446,899262.785,57
32.035,695059.556,324
38.796,841752.112,101
39.921,866168.528,83
34.165,741270.28,227
49.948,1083718.601,21
45.131,979198.054,24
31.463,682642.464,387
42.962,932141.301,46
44.737,970649.27,28
36.804,798533.1,139
46.373,1006153.727,25
35.769,776084.216,147
33.663,730386.905,241
38.834,842586.407,90
44.421,963803.554,39
45.805,993822.966,34
32.438,703813.595,313
39.353,853836.164,83
35.453,769215.389,161
44.586,967372.312,27
38.7,839678.03,102
43.309,939664.979,41
32.017,694681.312,339
41.653,903736.489,48
35.056,760611.602,183
44.369,962669.419,34
29.826,647125.766,474
42.1,913441.56,54
34.37,745724.983,218
49.987,1084575.02,16
32.261,699959.266,318
41.464,899652.019,50
45.42,985479.212,28
41.465,899660.189,45
42.332,918476.737,53
45.217,981079.226,28
40.237,873030.484,82
36.781,798029.863,135
37.562,814979.096,116
39.647,860210.665,78
42.814,928937.804,58
49.219,1067895.757,9
43.514,944132.578,41
39.935,866475.572,72
37.197,807065.276,118
48.044,1042399.922,20
37.206,807268.324,132
39.435,855627.028,94
46.369,1006070.703,24
42.982,932582.061,47
38.733,840399.781,89
43.132,935843.983,51
36.063,782468.577,140
38.34,831856.754,89
47.975,1040914.098,22
46.85,1016509.998,24
41.945,910077.635,56
37.195,807029.526,115
41.681,904358.17,51
41.219,894333.966,74
49.398,1071791.14,13
32.464,704374.908,295
42.105,913557.855,53
38.941,844906.965,87
33.19,720134.198,280
38.715,839998.853,87
35.438,768905.483,202
42.037,912082.212,60
30.732,666790.874,404
38.196,828745.531,95
41.424,898767.93,54
34.589,750473.103,213
33.413,724971.063,237
39.674,860797.254,67
44.199,958983.547,37
41.208,894099.383,54
38.261,830142.321,117
46.684,1012909.293,28
43.514,944118.268,36
46.676,1012722.93,23
53.254,1155441.446,16
42.67,925803.638,47
45.213,980982.112,38
43.313,939759.588,50
45.49,987004.511,28
44.193,958866.301,39
41.818,907324.408,59
38.566,836776.481,122
33.216,720685.696,267
44.523,966014.507,26
44.227,959600.783,28
36.675,795742.914,142
42.138,914261.131,58
59.413,1289083.471,0
33.523,727341.668,247
42.662,925640.614,59
47.393,1028284.373,19
35.307,766054.715,178
41.724,905287.057,41
38.614,837801.994,114
32.811,711909.434,288
38.563,836691.504,97
40.183,871843.52,76
43.132,935824.898,44
38.126,827223.225,109
45.819,994141.209,37
40.148,871092.818,69
36.999,802766.847,134
43.95,953583.638,42
41.206,894054.51,69
38.819,842265.504,83
46.33,1005211.352,26
42.494,921998.492,39
30.24,656121.675,442
39.896,865624.154,91
39.119,848764.946,110
47.632,1033464.519,25
46.805,1015527.564,29
42.157,914682.947,36
38.969,845510.683,94
45.256,981918.593,30
46.303,1004639.701,23
32.611,707559.63,286
40.993,889434.184,63
39.087,848065.837,100
38.817,842217.977,83
40.637,881706.678,79
42.193,915469.935,59
44.814,972318.668,39
49.685,1078024.405,14
32.925,714374.383,307
43.753,949299.081,38
46.066,999500.94,31
42.223,916108.17,55
39.809,863736.089,70
37.011,803019.624,136
46.089,999993.712,25
47.298,1026235.1,28
46.639,1011919.666,30
38.34,831857.214,100
41.665,904008.591,59
42.697,926394.315,48
41.988,911020.138,65
40.294,874253.678,71
40.903,887478.492,64
37.706,818101.599,118
36.176,784915.876,182
48.184,1045451.293,37
37.707,818125.186,108
41.882,908705.052,48
42.287,917504.281,56
40.858,886501.887,76
36.829,799079.96,131
31.981,693894.163,335
37.448,812519.0,130
34.376,745862.134,209
35.871,778296.782,153
39.84,864399.201,71
37.366,810727.7,122
35.185,763409.457,172
41.88,908662.256,52
35.297,765836.007,182
36.77,797802.15,133
31.377,680784.462,374
36.41,789998.438,146
46.524,1009424.921,32
32.71,709698.904,316
37.236,807919.293,143
36.942,801532.204,141
45.902,995933.988,23
41.259,895196.536,55
42.339,918618.999,57
45.213,980996.869,33
38.31,831221.237,106
43.698,948121.27,37
45.942,996811.738,29
37.898,822269.926,110
46.842,1016336.576,30
32.069,695790.737,321
45.288,982622.539,31
37.047,803812.246,141
50.918,1104757.08,14
36.415,790098.374,143
33.724,731717.104,213
44.664,969085.322,33
39.078,847885.238,73
42.695,926349.422,50
46.278,1004084.543,32
37.572,815197.976,121
43.988,954414.15,35
23.551,510992.485,986
41.183,893556.204,69
37.986,824176.445,128
37.663,817182.459,112
36.472,791327.801,132
31.909,692338.688,327
39.66,860503.032,78
53.646,1163959.38,7
34.204,742131.178,217
34.283,743848.308,210
36.315,787926.276,151
25.752,558747.373,818
35.929,779546.32,155
41.79,906727.44,50
47.21,1024315.346,27
42.589,924044.389,55
37.543,814566.394,137
41.405,898374.747,57
45.175,980155.137,30
44.017,955040.51,35
39.059,847454.834,102
34.591,750528.362,199
31.605,685726.879,343
46.661,1012400.216,24
43.587,945717.281,41
37.691,817788.763,135
32.721,709954.89,268
35.584,772056.219,195
36.421,790233.711,149
41.551,901532.033,69
27.208,590328.239,652
41.466,899693.079,53
30.463,660947.473,420
41.459,899538.27,47
39.073,847760.473,89
39.968,867196.284,71
46.202,1002439.25,28
38.799,841822.635,90
30.052,652042.035,439
38.404,833249.335,112
27.704,601089.378,621
33.256,721548.137,248
51.909,1126269.286,7
40.976,889050.92,63
37.35,810378.984,107
43.193,937159.81,46
41.893,908947.943,41
40.78,884797.187,67
31.566,684891.702,336
52.231,1133263.923,12
43.165,936543.506,45
45.448,986081.727,31
35.624,772938.52,164
30.814,668577.828,379
36.175,784894.871,160
40.299,874362.142,70
43.365,940895.363,38
38.902,844046.943,88
41.279,895623.378,67
50.564,1097086.213,9
40.204,872315.175,92
40.991,889391.321,51
38.521,835782.091,94
28.3,614035.539,569
37.973,823892.566,111
46.533,1009633.192,27
40.303,874464.606,72
41.834,907671.504,57
37.79,819919.53,139
38.614,837804.189,109
48.563,1053668.195,14
37.903,822371.437,109
44.494,965391.487,35
36.64,794981.247,130
41.572,901993.363,60
38.359,832277.834,106
35.534,770989.592,169
43.903,952558.665,32
46.656,1012286.527,25
37.326,809856.483,120
40.047,868897.226,73
43.573,945414.208,38
40.983,889201.374,73
37.598,815772.08,107
45.089,978291.88,26
50.011,1085092.265,17
33.041,716901.263,251
32.576,706809.513,301
42.443,920888.882,35
35.125,762110.055,180
32.578,706840.938,288
43.348,940510.8,43
48.73,1057294.949,16
39.006,846320.884,86
45.798,993679.02,29
34.01,737908.288,240
38.906,844145.051,89
39.513,857313.192,87
36.372,789164.003,146
39.743,862301.187,85
27.285,592009.306,638
28.821,625323.574,558
35.023,759898.513,201
36.381,789350.038,141
43.728,948757.811,40
37.071,804327.011,157
39.93,866359.083,83
41.501,900436.587,50
53.552,1161909.813,4
37.896,822222.681,109
38.173,828232.438,103
41.135,892501.896,71
42.344,918727.009,51
36.565,793351.795,136
33.15,719266.245,262
36.146,784269.846,173
43.13,935780.832,47
51.587,1119272.34,9
40.176,871690.928,74
42.827,929207.464,42
38.253,829970.78,114
48.512,1052554.259,14
43.219,937715.183,36
40.221,872668.302,84
37.5,813646.743,115
36.772,797832.952,165
32.591,707136.524,308
35.89,778709.677,153
38.726,840227.631,96
38.919,844414.958,82
39.616,859537.588,70
38.768,841152.899,96
41.71,904971.357,60
34.29,743991.676,233
41.695,904645.704,68
39.991,867693.564,69
37.32,809739.038,144
41.934,909837.8,53
34.491,748341.286,193
36.077,782768.161,152
37.104,805036.508,119
37.72,818410.942,127
43.695,948056.842,34
42.32,918219.27,57
44.217,959368.736,44
40.019,868298.939,77
40.092,869882.422,67
37.046,803793.783,157
32.323,701309.608,286
43.139,935982.036,40
37.374,810913.871,110
38.92,844457.748,97
37.398,811422.853,124
41.921,909567.925,54
38.061,825800.76,122
33.959,736817.809,216
35.937,779734.545,145
47.298,1026224.785,21
29.695,644287.862,480
33.468,726160.275,253
41.906,909236.771,52
33.951,736638.312,230
33.562,728198.334,268
40.839,886091.165,56
44.431,964021.337,36
44.88,973765.494,36
48.356,1049173.6,14
43.89,952271.665,30
35.249,764806.455,173
39.68,860927.944,91
46.444,1007694.731,30
42.871,930167.492,47
35.282,765505.92,175
48.371,1049505.506,18
36.926,801173.127,134
32.599,707300.321,289
42.38,919513.922,49
44.796,971938.212,32
44.375,962800.211,28
35.578,771928.692,186
38.142,827575.694,103
41.386,897941.686,53
33.198,720298.422,262
36.791,798247.32,128
47.629,1033405.231,25
43.325,940018.405,53
38.149,827709.401,103
47.501,1030630.841,20
39.76,862677.146,73
35.386,767775.591,187
45.377,984555.069,29
35.763,775949.016,167
34.348,745239.444,203
30.771,667638.802,393
43.056,934194.006,54
45.014,976675.117,35
34.731,753552.365,185
48.137,1044426.041,16
35.476,769727.662,163
45.299,982859.755,31
37.682,817587.371,128
43.415,941978.427,39
38.186,828531.605,114
36.337,788411.026,148
42.388,919697.503,53
40.284,874047.163,67
33.393,724524.383,269
40.029,868501.426,77
47.169,1023427.114,21
39.937,866522.056,72
40.702,883103.695,59
42.239,916457.175,46
40.307,874548.622,73
43.528,944427.111,47
37.335,810065.641,124
31.559,684727.616,386
37.715,818308.501,114
41.982,910883.442,61
38.412,833428.678,109
42.483,921748.979,49
47.664,1034163.374,18
40.254,873389.966,77
31.315,679433.067,374
41.707,904913.044,69
47.38,1028012.417,25
38.576,836977.483,97
35.082,761183.153,202
41.074,891176.83,55
43.081,934738.778,48
41.611,902841.016,56
38.342,831911.928,104
41.8,906940.663,63
41.326,896660.701,70
31.409,681476.379,334
42.165,914859.291,58
53.331,1157120.719,7
34.112,740129.485,216
30.103,653137.906,465
57.749,1252975.884,4
41.303,896155.835,65
39.079,847904.602,107
44.375,962814.442,24
42.939,931638.907,37
38.493,835174.866,96
36.971,802162.498,106
42.782,928237.765,42
42.941,931700.408,51
33.337,723312.06,265
45.68,991121.699,31
32.195,698528.377,313
41.628,903212.565,57
43.873,951910.829,43
47.384,1028082.246,17
39.223,851017.778,68
39.102,848390.99,93
37.309,809494.503,124
30.436,660363.381,406
35.756,775800.92,154
46.164,1001616.186,21
39.134,849096.05,96
34.942,758142.331,201
33.257,721574.377,266
37.352,810421.255,139
40.601,880914.491,64
36.139,784113.869,138
35.268,765208.492,180
45.168,980003.733,35
36.29,787384.467,145
43.227,937904.82,46
48.477,1051805.659,17
33.777,732867.931,250
44.807,972177.781,33
42.158,914691.73,67
40.679,882621.577,73
37.37,810806.495,132
36.97,802147.215,134
35.538,771060.962,188
40.982,889182.411,70
34.115,740185.97,221
28.311,614256.082,546
50.101,1087046.94,12
39.892,865529.65,80
46.693,1013094.029,27
45.076,978013.984,35
34.648,751755.571,186
38.354,832169.529,107
46.029,998698.711,25
47.686,1034651.093,26
45.22,981145.421,35
47.407,1028596.356,28
39.48,856601.033,90
39.249,851582.47,83
40.336,875177.532,69
40.09,869837.027,76
33.539,727702.582,270
41.476,899906.164,58
39.799,863518.183,84
38.802,841879.406,108
34.228,742634.901,206
50.215,1089505.366,16
42.272,917178.265,57
37.817,820519.637,105
37.834,820884.866,110
38.64,838365.572,107
27.508,596832.592,649
38.711,839906.634,95
39.604,859282.171,72
43.523,944314.786,37
39.032,846874.239,91
41.497,900360.141,59
38.626,838071.666,91
32.026,694859.348,338
37.349,810361.202,138
40.535,879484.578,64
41.295,895970.462,64
37.42,811910.463,126
38.204,828901.969,95
36.749,797342.601,146
31.225,677486.552,355
47.136,1022699.089,25
45.615,989706.162,23
38.848,842880.226,103
37.11,805172.734,133
38.007,824646.022,106
43.573,945414.091,35
34.337,745004.028,219
38.21,829042.614,88
49.981,1084444.593,19
45.843,994650.24,37
42.773,928051.367,47
37.022,803275.623,137
38.291,830794.269,93
40.561,880041.572,59
43.751,949273.416,34
43.427,942228.688,39
31.598,685585.926,338
33.608,729195.57,257
38.026,825048.242,99
33.546,727840.006,235
35.731,775251.78,175
41.186,893620.718,56
41.139,892588.231,54
35.745,775565.089,175
49.519,1074412.801,12
50.154,1088191.512,13
38.865,843243.24,94
40.683,882707.895,67
37.486,813324.164,121
